customer_id;Recency;Frequency;Monetary;R_score;F_score;M_score;RFM_score;Segment
11235;189;1;11951,0;2;2;3;223;Other
11236;148;1;10563,0;2;2;2;222;Other
11237;8;1;9146,0;4;2;2;422;Other
11238;280;1;5072,0;1;2;1;121;Other
11239;218;1;3944,0;2;2;1;221;Other
11240;321;1;3794,0;1;2;1;121;Other
11241;8;2;5668,0;4;4;1;441;Loyal
11243;219;2;12710,0;2;4;3;243;Other
11244;176;2;21489,0;2;4;4;244;Other
11245;296;1;11237,0;1;2;2;122;Other
11247;27;1;5860,0;4;2;1;421;Other
11248;138;2;23777,0;3;4;4;344;Champions
11249;243;1;13146,0;1;2;3;123;Other
11250;131;2;26015,0;3;4;4;344;Champions
11251;184;1;9039,0;2;2;2;222;Other
11253;316;1;13391,0;1;2;3;123;Other
11254;89;1;10643,0;3;2;2;322;Other
11255;172;1;14590,0;2;2;3;223;Other
11256;200;2;23112,0;2;4;4;244;Other
11257;111;1;9321,0;3;2;2;322;Other
11258;46;2;11022,0;4;4;2;442;Loyal
11259;293;2;23910,0;1;4;4;144;Other
11260;166;1;3501,0;2;2;1;221;Other
11261;80;2;15015,0;3;4;3;343;Other
11262;113;3;22228,0;3;4;4;344;Champions
11263;1;5;44451,0;4;4;4;444;Champions
11264;172;2;8497,0;2;4;2;242;Other
11265;272;1;4007,0;1;2;1;121;Other
11266;18;1;11672,0;4;2;3;423;Other
11267;71;3;15008,0;3;4;3;343;Other
11268;27;3;19553,0;4;4;4;444;Champions
11269;105;1;11238,0;3;2;2;322;Other
11270;340;1;11509,0;1;2;2;122;Other
11271;183;2;18109,0;2;4;4;244;Other
11272;8;3;27624,0;4;4;4;444;Champions
11273;306;1;1493,0;1;2;1;121;Other
11274;266;1;3425,0;1;2;1;121;Other
11276;138;1;1255,0;3;2;1;321;Other
11278;201;1;6549,0;2;2;2;222;Other
11281;81;2;19731,0;3;4;4;344;Champions
11282;152;3;28487,0;2;4;4;244;Other
11283;206;1;6484,0;2;2;2;222;Other
11285;174;1;11548,0;2;2;3;223;Other
11286;338;1;675,0;1;2;1;121;Other
11288;99;2;14507,0;3;4;3;343;Other
11289;354;1;10408,0;1;2;2;122;Other
11292;61;3;29787,0;4;4;4;444;Champions
11293;141;2;20686,0;2;4;4;244;Other
11294;89;2;8427,0;3;4;2;342;Other
11295;320;1;12272,0;1;2;3;123;Other
11298;184;1;8755,0;2;2;2;222;Other
11300;127;1;1560,0;3;2;1;321;Other
11302;5;3;21407,0;4;4;4;444;Champions
11303;176;1;6619,0;2;2;2;222;Other
11305;148;1;13899,0;2;2;3;223;Other
11306;61;1;4793,0;4;2;1;421;Other
11307;122;1;10362,0;3;2;2;322;Other
11308;136;1;6857,0;3;2;2;322;Other
11309;60;1;7034,0;4;2;2;422;Other
11310;260;2;19320,0;1;4;4;144;Other
11312;14;3;29766,0;4;4;4;444;Champions
11315;120;3;27237,0;3;4;4;344;Champions
11316;25;1;13725,0;4;2;3;423;Other
11318;68;1;4775,0;3;2;1;321;Other
11319;171;1;7020,0;2;2;2;222;Other
11321;294;1;1415,0;1;2;1;121;Other
11323;77;2;11524,0;3;4;2;342;Other
11324;19;2;27959,0;4;4;4;444;Champions
11325;328;1;2884,0;1;2;1;121;Other
11327;299;1;7002,0;1;2;2;122;Other
11330;131;1;2413,0;3;2;1;321;Other
11333;15;2;6493,0;4;4;2;442;Loyal
11334;171;3;26683,0;2;4;4;244;Other
11335;349;1;5860,0;1;2;1;121;Other
11336;319;1;8703,0;1;2;2;122;Other
11338;273;1;1774,0;1;2;1;121;Other
11339;275;1;6601,0;1;2;2;122;Other
11340;132;1;12011,0;3;2;3;323;Other
11341;159;1;9034,0;2;2;2;222;Other
11342;34;4;23365,0;4;4;4;444;Champions
11344;117;1;3563,0;3;2;1;321;Other
11345;181;1;14346,0;2;2;3;223;Other
11346;71;1;13247,0;3;2;3;323;Other
11347;32;1;2394,0;4;2;1;421;Other
11349;39;4;26072,0;4;4;4;444;Champions
11350;116;1;14672,0;3;2;3;323;Other
11351;74;3;23357,0;3;4;4;344;Champions
11352;56;1;5238,0;4;2;1;421;Other
11354;78;1;9050,0;3;2;2;322;Other
11357;210;2;7464,0;2;4;2;242;Other
11361;139;2;28445,0;3;4;4;344;Champions
11362;114;1;11816,0;3;2;3;323;Other
11363;111;1;12531,0;3;2;3;323;Other
11364;12;4;27545,0;4;4;4;444;Champions
11365;53;2;12546,0;4;4;3;443;Champions
11366;111;4;29860,0;3;4;4;344;Champions
11367;40;1;735,0;4;2;1;421;Other
11368;63;4;25818,0;4;4;4;444;Champions
11371;23;2;17827,0;4;4;4;444;Champions
11372;6;2;26307,0;4;4;4;444;Champions
11373;99;1;2368,0;3;2;1;321;Other
11375;153;2;18644,0;2;4;4;244;Other
11376;45;1;1481,0;4;2;1;421;Other
11377;287;1;7499,0;1;2;2;122;Other
11380;158;1;9652,0;2;2;2;222;Other
11381;90;1;6670,0;3;2;2;322;Other
11382;93;1;12243,0;3;2;3;323;Other
11383;69;1;5141,0;3;2;1;321;Other
11385;204;2;14593,0;2;4;3;243;Other
11386;258;1;12577,0;1;2;3;123;Other
11387;221;1;1109,0;2;2;1;221;Other
11388;266;1;1207,0;1;2;1;121;Other
11389;31;4;33495,0;4;4;4;444;Champions
11390;151;1;6749,0;2;2;2;222;Other
11393;233;1;10226,0;2;2;2;222;Other
11394;81;1;9067,0;3;2;2;322;Other
11395;228;1;7161,0;2;2;2;222;Other
11396;42;2;11235,0;4;4;2;442;Loyal
11397;292;1;13222,0;1;2;3;123;Other
11399;60;1;9578,0;4;2;2;422;Other
11400;31;2;27238,0;4;4;4;444;Champions
11402;119;1;11340,0;3;2;2;322;Other
11403;34;1;2545,0;4;2;1;421;Other
11404;98;2;5279,0;3;4;1;341;Other
11407;153;1;7946,0;2;2;2;222;Other
11408;77;1;1889,0;3;2;1;321;Other
11409;15;1;2208,0;4;2;1;421;Other
11410;109;1;12616,0;3;2;3;323;Other
11411;109;3;18582,0;3;4;4;344;Champions
11413;122;2;22711,0;3;4;4;344;Champions
11415;128;1;10355,0;3;2;2;322;Other
11416;125;1;10988,0;3;2;2;322;Other
11417;297;1;675,0;1;2;1;121;Other
11418;14;2;7805,0;4;4;2;442;Loyal
11419;48;2;11344,0;4;4;2;442;Loyal
11420;12;5;35901,0;4;4;4;444;Champions
11423;140;2;14137,0;2;4;3;243;Other
11424;56;2;16851,0;4;4;3;443;Champions
11425;130;2;20103,0;3;4;4;344;Champions
11426;64;2;17701,0;3;4;4;344;Champions
11427;18;3;37427,0;4;4;4;444;Champions
11428;218;1;1530,0;2;2;1;221;Other
11431;93;2;20216,0;3;4;4;344;Champions
11432;26;1;7848,0;4;2;2;422;Other
11433;101;1;521,0;3;2;1;321;Other
11434;191;1;6918,0;2;2;2;222;Other
11435;131;1;8404,0;3;2;2;322;Other
11436;311;1;12653,0;1;2;3;123;Other
11437;202;1;4354,0;2;2;1;221;Other
11438;31;3;37868,0;4;4;4;444;Champions
11442;52;2;3392,0;4;4;1;441;Loyal
11443;7;1;3676,0;4;2;1;421;Other
11444;98;1;10414,0;3;2;2;322;Other
11446;145;1;7286,0;2;2;2;222;Other
11447;62;2;13264,0;4;4;3;443;Champions
11449;186;1;8146,0;2;2;2;222;Other
11450;161;1;2102,0;2;2;1;221;Other
11452;39;2;15354,0;4;4;3;443;Champions
11453;13;1;9025,0;4;2;2;422;Other
11454;306;1;1461,0;1;2;1;121;Other
11455;43;1;13957,0;4;2;3;423;Other
11457;63;1;3089,0;4;2;1;421;Other
11458;158;1;9041,0;2;2;2;222;Other
11459;280;1;2541,0;1;2;1;121;Other
11460;32;2;19513,0;4;4;4;444;Champions
11461;91;1;1862,0;3;2;1;321;Other
11463;91;1;9280,0;3;2;2;322;Other
11464;11;1;8536,0;4;2;2;422;Other
11465;45;1;6473,0;4;2;2;422;Other
11470;305;2;18917,0;1;4;4;144;Other
11473;323;1;12969,0;1;2;3;123;Other
11474;87;1;4439,0;3;2;1;321;Other
11475;143;5;53367,0;2;4;4;244;Other
11476;238;1;13701,0;1;2;3;123;Other
11478;42;1;10401,0;4;2;2;422;Other
11481;290;1;10952,0;1;2;2;122;Other
11483;32;3;26445,0;4;4;4;444;Champions
11486;44;3;23852,0;4;4;4;444;Champions
11487;146;1;1225,0;2;2;1;221;Other
11488;339;1;1587,0;1;2;1;121;Other
11489;73;1;2795,0;3;2;1;321;Other
11490;200;1;2400,0;2;2;1;221;Other
11491;135;2;21044,0;3;4;4;344;Champions
11492;197;1;549,0;2;2;1;221;Other
11494;182;2;15233,0;2;4;3;243;Other
11495;1;2;12317,0;4;4;3;443;Champions
11496;358;1;10876,0;1;2;2;122;Other
11497;214;2;21059,0;2;4;4;244;Other
11498;322;1;14839,0;1;2;3;123;Other
11499;158;2;2742,0;2;4;1;241;Other
11502;345;1;3823,0;1;2;1;121;Other
11504;6;2;17661,0;4;4;4;444;Champions
11505;41;3;14840,0;4;4;3;443;Champions
11506;56;1;10762,0;4;2;2;422;Other
11507;160;2;27402,0;2;4;4;244;Other
11508;277;1;1041,0;1;2;1;121;Other
11511;186;1;14139,0;2;2;3;223;Other
11512;18;2;19327,0;4;4;4;444;Champions
11513;271;1;11167,0;1;2;2;122;Other
11515;339;1;4810,0;1;2;1;121;Other
11516;230;3;15541,0;2;4;3;243;Other
11520;211;2;21004,0;2;4;4;244;Other
11522;30;2;18236,0;4;4;4;444;Champions
11523;348;1;9575,0;1;2;2;122;Other
11524;137;2;8919,0;3;4;2;342;Other
11525;208;2;14086,0;2;4;3;243;Other
11526;343;1;4665,0;1;2;1;121;Other
11529;133;3;28883,0;3;4;4;344;Champions
11530;80;1;12635,0;3;2;3;323;Other
11534;201;2;12021,0;2;4;3;243;Other
11535;273;3;22494,0;1;4;4;144;Other
11536;90;1;4448,0;3;2;1;321;Other
11537;125;2;26216,0;3;4;4;344;Champions
11538;223;1;12181,0;2;2;3;223;Other
11539;122;1;7379,0;3;2;2;322;Other
11540;67;2;14450,0;3;4;3;343;Other
11541;67;2;16967,0;3;4;3;343;Other
11544;92;1;5907,0;3;2;1;321;Other
11546;310;1;7588,0;1;2;2;122;Other
11547;173;1;13265,0;2;2;3;223;Other
11548;328;1;3829,0;1;2;1;121;Other
11549;7;2;15823,0;4;4;3;443;Champions
11551;50;2;14528,0;4;4;3;443;Champions
11552;148;2;17041,0;2;4;3;243;Other
11553;131;1;2384,0;3;2;1;321;Other
11554;133;2;12034,0;3;4;3;343;Other
11555;196;2;19705,0;2;4;4;244;Other
11556;252;1;12709,0;1;2;3;123;Other
11557;65;2;13795,0;3;4;3;343;Other
11558;223;1;13332,0;2;2;3;223;Other
11559;232;1;6334,0;2;2;1;221;Other
11560;266;1;7084,0;1;2;2;122;Other
11561;34;3;25292,0;4;4;4;444;Champions
11562;76;2;9375,0;3;4;2;342;Other
11564;151;2;14102,0;2;4;3;243;Other
11565;260;2;13293,0;1;4;3;143;Other
11566;127;1;3389,0;3;2;1;321;Other
11568;332;1;10495,0;1;2;2;122;Other
11570;276;1;6320,0;1;2;1;121;Other
11571;162;1;8328,0;2;2;2;222;Other
11572;70;1;1907,0;3;2;1;321;Other
11573;189;2;26080,0;2;4;4;244;Other
11576;219;1;14798,0;2;2;3;223;Other
11578;15;1;11097,0;4;2;2;422;Other
11580;127;2;6329,0;3;4;1;341;Other
11581;22;1;1129,0;4;2;1;421;Other
11582;305;1;6458,0;1;2;2;122;Other
11583;139;2;15190,0;3;4;3;343;Other
11584;85;2;15470,0;3;4;3;343;Other
11586;320;1;1280,0;1;2;1;121;Other
11587;359;1;12353,0;1;2;3;123;Other
11588;20;2;21636,0;4;4;4;444;Champions
11589;12;1;14326,0;4;2;3;423;Other
11590;106;2;2698,0;3;4;1;341;Other
11591;259;1;6192,0;1;2;1;121;Other
11592;253;2;27717,0;1;4;4;144;Other
11593;27;1;9312,0;4;2;2;422;Other
11594;232;1;13312,0;2;2;3;223;Other
11596;130;3;37148,0;3;4;4;344;Champions
11597;6;1;14151,0;4;2;3;423;Other
11600;294;1;7483,0;1;2;2;122;Other
11601;326;1;7788,0;1;2;2;122;Other
11603;292;2;21975,0;1;4;4;144;Other
11604;211;1;3331,0;2;2;1;221;Other
11605;108;2;5821,0;3;4;1;341;Other
11606;24;4;22008,0;4;4;4;444;Champions
11607;137;3;28186,0;3;4;4;344;Champions
11608;269;1;8219,0;1;2;2;122;Other
11609;48;2;9288,0;4;4;2;442;Loyal
11610;115;1;12231,0;3;2;3;323;Other
11611;249;2;12929,0;1;4;3;143;Other
11614;148;1;10839,0;2;2;2;222;Other
11616;22;4;40877,0;4;4;4;444;Champions
11618;68;3;18177,0;3;4;4;344;Champions
11619;336;1;13997,0;1;2;3;123;Other
11624;6;2;7408,0;4;4;2;442;Loyal
11625;47;3;17723,0;4;4;4;444;Champions
11626;168;1;2482,0;2;2;1;221;Other
11627;268;1;1230,0;1;2;1;121;Other
11628;266;1;5550,0;1;2;1;121;Other
11629;200;2;21822,0;2;4;4;244;Other
11631;57;3;19428,0;4;4;4;444;Champions
11632;227;1;1197,0;2;2;1;221;Other
11633;142;4;24813,0;2;4;4;244;Other
11635;193;2;22551,0;2;4;4;244;Other
11637;100;2;22555,0;3;4;4;344;Champions
11638;72;1;13959,0;3;2;3;323;Other
11640;123;2;25258,0;3;4;4;344;Champions
11641;356;1;1827,0;1;2;1;121;Other
11642;97;1;11605,0;3;2;3;323;Other
11643;289;2;11860,0;1;4;3;143;Other
11644;63;1;12135,0;4;2;3;423;Other
11646;8;2;15704,0;4;4;3;443;Champions
11648;159;3;28735,0;2;4;4;244;Other
11649;7;2;14997,0;4;4;3;443;Champions
11650;15;3;31061,0;4;4;4;444;Champions
11651;208;1;9885,0;2;2;2;222;Other
11652;168;1;2543,0;2;2;1;221;Other
11654;191;3;38343,0;2;4;4;244;Other
11655;77;1;14156,0;3;2;3;323;Other
11656;147;3;28569,0;2;4;4;244;Other
11658;120;1;1838,0;3;2;1;321;Other
11659;31;1;10746,0;4;2;2;422;Other
11660;150;2;11463,0;2;4;2;242;Other
11662;204;1;8285,0;2;2;2;222;Other
11663;260;1;1305,0;1;2;1;121;Other
11665;166;1;7379,0;2;2;2;222;Other
11667;77;2;8773,0;3;4;2;342;Other
11668;277;2;17854,0;1;4;4;144;Other
11669;134;1;1563,0;3;2;1;321;Other
11671;257;2;23249,0;1;4;4;144;Other
11672;296;2;24650,0;1;4;4;144;Other
11673;81;2;15750,0;3;4;3;343;Other
11675;5;3;23849,0;4;4;4;444;Champions
11676;234;2;22905,0;2;4;4;244;Other
11678;8;2;21008,0;4;4;4;444;Champions
11679;11;1;4909,0;4;2;1;421;Other
11680;110;2;7565,0;3;4;2;342;Other
11682;102;3;32238,0;3;4;4;344;Champions
11683;162;1;981,0;2;2;1;221;Other
11684;209;1;1211,0;2;2;1;221;Other
11685;119;2;8046,0;3;4;2;342;Other
11686;229;1;8049,0;2;2;2;222;Other
11688;115;1;1495,0;3;2;1;321;Other
11690;134;1;10839,0;3;2;2;322;Other
11691;74;2;14303,0;3;4;3;343;Other
11693;295;1;12013,0;1;2;3;123;Other
11694;160;2;22373,0;2;4;4;244;Other
11696;33;2;12704,0;4;4;3;443;Champions
11697;319;1;2531,0;1;2;1;121;Other
11698;28;1;3253,0;4;2;1;421;Other
11700;46;1;12545,0;4;2;3;423;Other
11702;193;1;1360,0;2;2;1;221;Other
11703;44;3;24948,0;4;4;4;444;Champions
11704;76;2;15450,0;3;4;3;343;Other
11705;97;2;5535,0;3;4;1;341;Other
11706;226;2;18687,0;2;4;4;244;Other
11707;15;2;17330,0;4;4;4;444;Champions
11708;193;1;12806,0;2;2;3;223;Other
11709;179;1;14175,0;2;2;3;223;Other
11710;250;2;14050,0;1;4;3;143;Other
11711;19;3;29803,0;4;4;4;444;Champions
11713;29;1;5506,0;4;2;1;421;Other
11714;73;2;14423,0;3;4;3;343;Other
11715;80;1;14388,0;3;2;3;323;Other
11716;170;1;10171,0;2;2;2;222;Other
11717;304;2;13497,0;1;4;3;143;Other
11718;187;2;21753,0;2;4;4;244;Other
11719;9;2;8796,0;4;4;2;442;Loyal
11720;138;1;8426,0;3;2;2;322;Other
11721;333;1;10392,0;1;2;2;122;Other
11723;235;2;19155,0;1;4;4;144;Other
11725;2;2;24905,0;4;4;4;444;Champions
11726;32;3;31175,0;4;4;4;444;Champions
11727;198;1;11551,0;2;2;3;223;Other
11728;57;4;38024,0;4;4;4;444;Champions
11729;276;1;2041,0;1;2;1;121;Other
11730;231;1;13899,0;2;2;3;223;Other
11731;149;3;22997,0;2;4;4;244;Other
11732;276;1;2335,0;1;2;1;121;Other
11733;89;3;16807,0;3;4;3;343;Other
11734;194;2;12780,0;2;4;3;243;Other
11735;183;1;14138,0;2;2;3;223;Other
11736;245;3;15150,0;1;4;3;143;Other
11738;58;2;5282,0;4;4;1;441;Loyal
11740;198;1;14214,0;2;2;3;223;Other
11741;188;1;567,0;2;2;1;221;Other
11743;123;1;10495,0;3;2;2;322;Other
11744;146;1;12714,0;2;2;3;223;Other
11745;134;1;1680,0;3;2;1;321;Other
11746;3;3;22814,0;4;4;4;444;Champions
11747;147;1;8792,0;2;2;2;222;Other
11748;201;1;9054,0;2;2;2;222;Other
11749;25;3;21806,0;4;4;4;444;Champions
11750;31;2;20207,0;4;4;4;444;Champions
11751;155;1;1782,0;2;2;1;221;Other
11752;269;1;10809,0;1;2;2;122;Other
11753;93;2;25602,0;3;4;4;344;Champions
11754;68;1;6588,0;3;2;2;322;Other
11755;83;1;6243,0;3;2;1;321;Other
11756;11;2;8988,0;4;4;2;442;Loyal
11757;119;2;24274,0;3;4;4;344;Champions
11758;22;2;8828,0;4;4;2;442;Loyal
11759;189;1;1157,0;2;2;1;221;Other
11760;36;2;12750,0;4;4;3;443;Champions
11763;286;1;4919,0;1;2;1;121;Other
11765;281;1;10588,0;1;2;2;122;Other
11766;253;1;9735,0;1;2;2;122;Other
11767;70;1;14172,0;3;2;3;323;Other
11769;25;3;34038,0;4;4;4;444;Champions
11771;39;1;10244,0;4;2;2;422;Other
11772;321;1;12102,0;1;2;3;123;Other
11775;109;3;22522,0;3;4;4;344;Champions
11776;151;4;25721,0;2;4;4;244;Other
11777;167;2;27169,0;2;4;4;244;Other
11778;302;1;5540,0;1;2;1;121;Other
11779;154;2;16694,0;2;4;3;243;Other
11780;40;2;7972,0;4;4;2;442;Loyal
11781;243;2;18169,0;1;4;4;144;Other
11782;190;2;18828,0;2;4;4;244;Other
11786;364;1;13972,0;1;2;3;123;Other
11787;313;2;19780,0;1;4;4;144;Other
11789;300;1;10663,0;1;2;2;122;Other
11791;56;2;23902,0;4;4;4;444;Champions
11792;73;2;23740,0;3;4;4;344;Champions
11793;35;1;5185,0;4;2;1;421;Other
11794;182;2;26415,0;2;4;4;244;Other
11796;54;5;23781,0;4;4;4;444;Champions
11798;279;2;8386,0;1;4;2;142;Other
11799;161;1;9533,0;2;2;2;222;Other
11802;275;2;19803,0;1;4;4;144;Other
11803;72;1;3935,0;3;2;1;321;Other
11804;297;1;5344,0;1;2;1;121;Other
11805;288;2;15424,0;1;4;3;143;Other
11807;12;4;15005,0;4;4;3;443;Champions
11808;286;1;12314,0;1;2;3;123;Other
11809;154;3;22145,0;2;4;4;244;Other
11810;46;3;9451,0;4;4;2;442;Loyal
11811;3;1;7062,0;4;2;2;422;Other
11812;178;1;6809,0;2;2;2;222;Other
11813;47;3;22941,0;4;4;4;444;Champions
11814;115;2;17350,0;3;4;4;344;Champions
11815;157;3;25096,0;2;4;4;244;Other
11817;228;1;3832,0;2;2;1;221;Other
11818;125;1;14672,0;3;2;3;323;Other
11820;111;2;24519,0;3;4;4;344;Champions
11821;118;1;14505,0;3;2;3;323;Other
11822;40;2;10365,0;4;4;2;442;Loyal
11823;126;1;10008,0;3;2;2;322;Other
11824;86;2;18314,0;3;4;4;344;Champions
11825;236;1;4714,0;1;2;1;121;Other
11826;212;1;10439,0;2;2;2;222;Other
11828;59;1;7041,0;4;2;2;422;Other
11829;305;1;11116,0;1;2;2;122;Other
11831;165;1;6920,0;2;2;2;222;Other
11832;361;1;14906,0;1;2;3;123;Other
11833;95;1;14384,0;3;2;3;323;Other
11834;11;3;28676,0;4;4;4;444;Champions
11835;89;2;22909,0;3;4;4;344;Champions
11837;50;3;27458,0;4;4;4;444;Champions
11838;12;1;2342,0;4;2;1;421;Other
11839;66;2;17339,0;3;4;4;344;Champions
11840;116;1;13141,0;3;2;3;323;Other
11842;159;1;10723,0;2;2;2;222;Other
11843;164;2;20644,0;2;4;4;244;Other
11844;8;3;25725,0;4;4;4;444;Champions
11845;250;1;9772,0;1;2;2;122;Other
11846;120;1;4512,0;3;2;1;321;Other
11847;39;2;6600,0;4;4;2;442;Loyal
11848;251;2;16159,0;1;4;3;143;Other
11849;110;1;14956,0;3;2;3;323;Other
11850;332;1;4483,0;1;2;1;121;Other
11851;30;1;1491,0;4;2;1;421;Other
11853;30;2;17410,0;4;4;4;444;Champions
11854;34;3;26367,0;4;4;4;444;Champions
11855;298;1;3621,0;1;2;1;121;Other
11856;154;1;6374,0;2;2;1;221;Other
11857;85;3;35636,0;3;4;4;344;Champions
11858;203;2;16946,0;2;4;3;243;Other
11859;51;2;4766,0;4;4;1;441;Loyal
11860;308;1;13068,0;1;2;3;123;Other
11862;221;3;26424,0;2;4;4;244;Other
11863;155;2;14670,0;2;4;3;243;Other
11864;94;2;5869,0;3;4;1;341;Other
11865;328;1;6748,0;1;2;2;122;Other
11866;42;2;26680,0;4;4;4;444;Champions
11867;330;1;14120,0;1;2;3;123;Other
11868;265;1;3887,0;1;2;1;121;Other
11869;76;3;31430,0;3;4;4;344;Champions
11870;155;3;20957,0;2;4;4;244;Other
11871;41;2;14669,0;4;4;3;443;Champions
11874;133;3;17112,0;3;4;4;344;Champions
11875;146;1;8924,0;2;2;2;222;Other
11876;154;2;18457,0;2;4;4;244;Other
11877;95;1;10776,0;3;2;2;322;Other
11878;113;1;6543,0;3;2;2;322;Other
11882;250;1;7932,0;1;2;2;122;Other
11883;127;3;19615,0;3;4;4;344;Champions
11885;115;1;6404,0;3;2;1;321;Other
11887;204;3;19827,0;2;4;4;244;Other
11888;1;2;28363,0;4;4;4;444;Champions
11889;48;1;11986,0;4;2;3;423;Other
11891;23;1;13768,0;4;2;3;423;Other
11895;107;1;14874,0;3;2;3;323;Other
11896;48;2;26852,0;4;4;4;444;Champions
11900;146;1;2616,0;2;2;1;221;Other
11901;55;4;40149,0;4;4;4;444;Champions
11902;348;1;4989,0;1;2;1;121;Other
11903;42;1;6640,0;4;2;2;422;Other
11904;36;3;17475,0;4;4;4;444;Champions
11907;8;3;30507,0;4;4;4;444;Champions
11908;236;1;3300,0;1;2;1;121;Other
11909;122;2;15271,0;3;4;3;343;Other
11910;340;1;11144,0;1;2;2;122;Other
11912;337;1;6909,0;1;2;2;122;Other
11917;137;1;8749,0;3;2;2;322;Other
11918;136;3;18787,0;3;4;4;344;Champions
11919;246;2;14434,0;1;4;3;143;Other
11921;31;5;48926,0;4;4;4;444;Champions
11922;208;2;4711,0;2;4;1;241;Other
11925;319;1;5122,0;1;2;1;121;Other
11926;95;3;18232,0;3;4;4;344;Champions
11927;322;1;12212,0;1;2;3;123;Other
11929;8;3;30716,0;4;4;4;444;Champions
11933;192;3;32133,0;2;4;4;244;Other
11934;186;2;12982,0;2;4;3;243;Other
11935;93;2;21180,0;3;4;4;344;Champions
11936;173;3;30103,0;2;4;4;244;Other
11937;41;1;2288,0;4;2;1;421;Other
11938;104;2;26578,0;3;4;4;344;Champions
11940;343;1;13315,0;1;2;3;123;Other
11942;14;5;22683,0;4;4;4;444;Champions
11943;291;1;8515,0;1;2;2;122;Other
11945;122;4;27043,0;3;4;4;344;Champions
11946;46;1;6897,0;4;2;2;422;Other
11947;232;3;16608,0;2;4;3;243;Other
11949;330;1;13184,0;1;2;3;123;Other
11950;264;1;8636,0;1;2;2;122;Other
11951;78;1;12437,0;3;2;3;323;Other
11954;300;1;2467,0;1;2;1;121;Other
11955;30;2;15826,0;4;4;3;443;Champions
11956;164;1;8577,0;2;2;2;222;Other
11957;263;2;16605,0;1;4;3;143;Other
11959;335;1;3643,0;1;2;1;121;Other
11960;6;1;2228,0;4;2;1;421;Other
11961;35;3;22144,0;4;4;4;444;Champions
11962;299;1;6889,0;1;2;2;122;Other
11963;82;3;11988,0;3;4;3;343;Other
11964;317;1;4819,0;1;2;1;121;Other
11966;171;2;5805,0;2;4;1;241;Other
11967;313;1;1424,0;1;2;1;121;Other
11968;91;1;12535,0;3;2;3;323;Other
11969;110;2;25771,0;3;4;4;344;Champions
11972;359;1;1772,0;1;2;1;121;Other
11975;256;1;5567,0;1;2;1;121;Other
11977;219;1;8474,0;2;2;2;222;Other
11978;188;1;10061,0;2;2;2;222;Other
11979;25;2;7955,0;4;4;2;442;Loyal
11982;330;2;20695,0;1;4;4;144;Other
11983;223;1;4038,0;2;2;1;221;Other
11984;210;1;1818,0;2;2;1;221;Other
11985;39;1;4876,0;4;2;1;421;Other
11987;56;3;32851,0;4;4;4;444;Champions
11988;79;2;21476,0;3;4;4;344;Champions
11989;351;2;5696,0;1;4;1;141;Other
11991;42;3;27292,0;4;4;4;444;Champions
11992;63;1;3042,0;4;2;1;421;Other
11994;243;1;5341,0;1;2;1;121;Other
11996;145;1;13618,0;2;2;3;223;Other
11997;215;1;10305,0;2;2;2;222;Other
11998;264;1;851,0;1;2;1;121;Other
12002;134;2;9188,0;3;4;2;342;Other
12003;229;1;11501,0;2;2;2;222;Other
12004;102;1;10723,0;3;2;2;322;Other
12007;226;1;7365,0;2;2;2;222;Other
12008;40;1;6484,0;4;2;2;422;Other
12010;21;3;20478,0;4;4;4;444;Champions
12011;125;1;2930,0;3;2;1;321;Other
12013;241;1;6119,0;1;2;1;121;Other
12014;129;2;3460,0;3;4;1;341;Other
12015;310;1;9213,0;1;2;2;122;Other
12020;62;2;16947,0;4;4;3;443;Champions
12021;250;2;27103,0;1;4;4;144;Other
12023;56;1;3407,0;4;2;1;421;Other
12025;67;2;19964,0;3;4;4;344;Champions
12026;238;1;6982,0;1;2;2;122;Other
12027;310;1;5680,0;1;2;1;121;Other
12030;318;1;4348,0;1;2;1;121;Other
12031;195;2;12288,0;2;4;3;243;Other
12032;92;1;4812,0;3;2;1;321;Other
12033;343;1;12016,0;1;2;3;123;Other
12034;195;1;13648,0;2;2;3;223;Other
12035;107;1;11397,0;3;2;2;322;Other
12036;22;2;15751,0;4;4;3;443;Champions
12037;206;2;25291,0;2;4;4;244;Other
12038;32;2;23080,0;4;4;4;444;Champions
12039;364;1;12484,0;1;2;3;123;Other
12040;52;3;19185,0;4;4;4;444;Champions
12041;225;1;13249,0;2;2;3;223;Other
12045;240;2;15851,0;1;4;3;143;Other
12046;351;1;6027,0;1;2;1;121;Other
12047;327;1;1424,0;1;2;1;121;Other
12049;29;2;4877,0;4;4;1;441;Loyal
12050;111;2;10316,0;3;4;2;342;Other
12051;104;1;7761,0;3;2;2;322;Other
12052;182;1;9566,0;2;2;2;222;Other
12054;245;1;7787,0;1;2;2;122;Other
12055;327;1;5035,0;1;2;1;121;Other
12059;53;1;2562,0;4;2;1;421;Other
12060;49;1;14360,0;4;2;3;423;Other
12061;81;4;28583,0;3;4;4;344;Champions
12062;143;1;4099,0;2;2;1;221;Other
12063;357;1;3714,0;1;2;1;121;Other
12064;3;2;28608,0;4;4;4;444;Champions
12065;188;1;926,0;2;2;1;221;Other
12066;246;1;7937,0;1;2;2;122;Other
12067;33;1;13084,0;4;2;3;423;Other
12068;151;1;12484,0;2;2;3;223;Other
12069;36;2;20692,0;4;4;4;444;Champions
