article_id;sku;product_type_name;colour_group_name;size;price;cost;margin;warehouse;sold_count;current_stock;stock_value
3863;UPU93358;Dress;Navy Blue;50;11913,0;5971,0;5942,0;Екатеринбург (Урал);1;33;197043,0
3864;NSR47374;Jeans;Beige;40;11252,0;5539,0;5713,0;Екатеринбург (Урал);1;22;121858,0
3865;MMJ83812;Sweater;Black;40;4464,0;1999,0;2465,0;Екатеринбург (Урал);2;22;43978,0
3866;LWT82560;Sweater;Black;46;8976,0;4393,0;4583,0;Екатеринбург (Урал);3;25;109825,0
3867;BHI39536;Blouse;Green;42;10441,0;6161,0;4280,0;Екатеринбург (Урал);5;0;0,0
3868;KXX81415;Blouse;White;46;8406,0;3717,0;4689,0;Екатеринбург (Урал);0;62;230454,0
3869;URM13299;Trousers;Brown;50;11951,0;5208,0;6743,0;Екатеринбург (Урал);2;11;57288,0
3870;ULG70379;Dress;Brown;48;1083,0;486,0;597,0;Екатеринбург (Урал);3;30;14580,0
3871;ZMR31023;Sweater;White;40;4628,0;2362,0;2266,0;Екатеринбург (Урал);2;5;11810,0
3872;CQH49802;Coat;Navy Blue;42;639,0;374,0;265,0;Екатеринбург (Урал);0;62;23188,0
3873;JOU36389;Blouse;Pink;46;948,0;488,0;460,0;Екатеринбург (Урал);1;12;5856,0
3874;UYL59239;Jacket;Blue;42;12999,0;5833,0;7166,0;Екатеринбург (Урал);0;32;186656,0
3875;RSW45573;Jeans;Yellow;50;6283,0;3067,0;3216,0;Екатеринбург (Урал);3;37;113479,0
3876;AZT05702;Blouse;Grey;42;9954,0;4759,0;5195,0;Екатеринбург (Урал);3;23;109457,0
3877;MJI43165;Dress;Pink;48;13786,0;5643,0;8143,0;Екатеринбург (Урал);4;29;163647,0
3878;PFO87698;Jeans;White;48;12099,0;6075,0;6024,0;Екатеринбург (Урал);2;24;145800,0
3879;RKN98956;Dress;Beige;40;10563,0;4491,0;6072,0;Екатеринбург (Урал);2;16;71856,0
3880;ACJ75503;Coat;Grey;56;14192,0;8067,0;6125,0;Екатеринбург (Урал);1;27;217809,0
3881;FBK06162;Trousers;Green;48;12382,0;6312,0;6070,0;Екатеринбург (Урал);2;28;176736,0
3882;FOG51062;Blouse;Yellow;48;3643,0;2073,0;1570,0;Екатеринбург (Урал);1;7;14511,0
3883;OLE69565;Coat;Red;42;2878,0;1701,0;1177,0;Екатеринбург (Урал);1;28;47628,0
3884;HYN74447;Blouse;Red;50;7586,0;4465,0;3121,0;Екатеринбург (Урал);2;16;71440,0
3885;HVD02502;Jeans;Pink;46;8828,0;3709,0;5119,0;Екатеринбург (Урал);2;8;29672,0
3886;TKH27420;Jacket;Brown;48;6431,0;3788,0;2643,0;Екатеринбург (Урал);1;15;56820,0
3887;MOT77542;Dress;Brown;50;877,0;490,0;387,0;Екатеринбург (Урал);1;6;2940,0
3888;PQN65482;Jeans;Blue;50;3251,0;1806,0;1445,0;Екатеринбург (Урал);3;19;34314,0
3889;OIN63936;Shirt;Green;52;9701,0;4055,0;5646,0;Екатеринбург (Урал);2;37;150035,0
3890;ZOS28343;Sweater;Navy Blue;40;4348,0;1895,0;2453,0;Екатеринбург (Урал);2;16;30320,0
3891;DPA13778;Dress;Pink;50;3394,0;2020,0;1374,0;Екатеринбург (Урал);2;17;34340,0
3892;YUG93495;Jacket;Black;42;12427,0;5501,0;6926,0;Екатеринбург (Урал);2;33;181533,0
3893;YDZ11716;Coat;White;50;11672,0;5063,0;6609,0;Екатеринбург (Урал);2;8;40504,0
3894;QZQ25192;Blouse;Navy Blue;44;7369,0;3482,0;3887,0;Екатеринбург (Урал);1;17;59194,0
3895;FMO29605;Trousers;Beige;54;14480,0;8437,0;6043,0;Екатеринбург (Урал);1;20;168740,0
3896;MHW53502;Dress;Navy Blue;46;3554,0;1760,0;1794,0;Екатеринбург (Урал);0;18;31680,0
3897;IPR93766;Trousers;Navy Blue;40;9306,0;5436,0;3870,0;Екатеринбург (Урал);1;18;97848,0
3898;RUJ85508;Shirt;Red;44;9098,0;4248,0;4850,0;Екатеринбург (Урал);1;12;50976,0
3899;IWD37622;Trousers;Navy Blue;54;8663,0;3858,0;4805,0;Екатеринбург (Урал);1;16;61728,0
3900;PFK24319;Sweater;Brown;46;14596,0;7284,0;7312,0;Екатеринбург (Урал);3;9;65556,0
3901;JWU10195;Skirt;Blue;40;11343,0;5933,0;5410,0;Екатеринбург (Урал);1;21;124593,0
3902;LLC30360;Dress;Navy Blue;42;1099,0;526,0;573,0;Екатеринбург (Урал);0;33;17358,0
3903;ZJY03312;Coat;Yellow;46;14549,0;6826,0;7723,0;Екатеринбург (Урал);1;22;150172,0
3904;WOB02111;Sweater;Yellow;50;10489,0;4653,0;5836,0;Екатеринбург (Урал);2;17;79101,0
3905;OWM47286;Trousers;Brown;46;4711,0;2144,0;2567,0;Екатеринбург (Урал);3;22;47168,0
3906;RBH25009;Skirt;White;42;728,0;389,0;339,0;Екатеринбург (Урал);4;38;14782,0
3907;UQC80310;Blouse;Yellow;46;2102,0;996,0;1106,0;Екатеринбург (Урал);3;26;25896,0
3908;GLV79573;Jacket;Pink;40;3210,0;1335,0;1875,0;Екатеринбург (Урал);2;15;20025,0
3909;PID01649;Skirt;Pink;48;5190,0;2219,0;2971,0;Екатеринбург (Урал);4;27;59913,0
3910;UFX51386;Skirt;Purple;44;957,0;454,0;503,0;Екатеринбург (Урал);0;26;11804,0
3911;MXS10051;Jacket;Blue;46;7975,0;4665,0;3310,0;Екатеринбург (Урал);3;18;83970,0
3912;XDK52824;Sweater;Beige;52;4238,0;2016,0;2222,0;Екатеринбург (Урал);1;24;48384,0
3913;HLZ12012;Jacket;Pink;50;7662,0;3158,0;4504,0;Екатеринбург (Урал);1;15;47370,0
3914;UEL38120;Dress;Black;42;4642,0;2245,0;2397,0;Екатеринбург (Урал);2;24;53880,0
3915;KJN41431;Skirt;Pink;46;5072,0;2707,0;2365,0;Екатеринбург (Урал);3;15;40605,0
3916;LDB26404;Blouse;White;42;5567,0;2888,0;2679,0;Екатеринбург (Урал);2;21;60648,0
3917;IAX37864;Jacket;Purple;50;7304,0;3329,0;3975,0;Екатеринбург (Урал);2;19;63251,0
3918;MLA40016;Blouse;Brown;40;1371,0;737,0;634,0;Екатеринбург (Урал);4;25;18425,0
3919;CJW58937;Sweater;Beige;42;9771,0;5141,0;4630,0;Екатеринбург (Урал);3;24;123384,0
3920;OFS26357;Jeans;Brown;40;11659,0;5065,0;6594,0;Екатеринбург (Урал);1;29;146885,0
3921;SZW44042;Blouse;White;44;12570,0;5436,0;7134,0;Екатеринбург (Урал);1;18;97848,0
3922;DCN02327;Dress;Navy Blue;42;2055,0;1047,0;1008,0;Екатеринбург (Урал);2;6;6282,0
3923;UQR75100;Blouse;Black;44;1509,0;803,0;706,0;Екатеринбург (Урал);1;23;18469,0
3924;UXI35706;Dress;Brown;48;5005,0;2965,0;2040,0;Екатеринбург (Урал);3;23;68195,0
3925;EKJ29223;Sweater;Blue;52;11725,0;5679,0;6046,0;Екатеринбург (Урал);0;63;357777,0
3926;SJH48088;Skirt;Yellow;48;12338,0;6823,0;5515,0;Екатеринбург (Урал);2;34;231982,0
3927;DUG44617;Jeans;Navy Blue;40;9002,0;3811,0;5191,0;Екатеринбург (Урал);0;47;179117,0
3928;AZH08376;Coat;Purple;52;1866,0;1078,0;788,0;Екатеринбург (Урал);2;8;8624,0
3929;ORU89654;Jeans;Grey;46;5534,0;2914,0;2620,0;Екатеринбург (Урал);1;11;32054,0
3930;LVO31340;Blouse;Blue;46;3879,0;2040,0;1839,0;Екатеринбург (Урал);1;25;51000,0
3931;PMT97270;Dress;Grey;42;764,0;327,0;437,0;Екатеринбург (Урал);3;29;9483,0
3932;BJJ80371;Shirt;Red;44;12293,0;5015,0;7278,0;Екатеринбург (Урал);2;35;175525,0
3933;SBP93606;Dress;Black;48;9437,0;5099,0;4338,0;Екатеринбург (Урал);3;11;56089,0
3934;VSB37698;Sweater;Black;50;7289,0;3086,0;4203,0;Екатеринбург (Урал);1;17;52462,0
3935;VZI28468;Skirt;Brown;46;12273,0;5221,0;7052,0;Екатеринбург (Урал);2;15;78315,0
3936;ZWA21056;Trousers;Red;48;7141,0;3124,0;4017,0;Екатеринбург (Урал);2;30;93720,0
3937;LQS45847;Jeans;White;46;1063,0;446,0;617,0;Екатеринбург (Урал);2;33;14718,0
3938;ZVR78055;Skirt;Red;44;13278,0;6972,0;6306,0;Екатеринбург (Урал);2;5;34860,0
3939;WTA69285;Skirt;Red;40;1666,0;807,0;859,0;Екатеринбург (Урал);2;29;23403,0
3940;BHO80401;Sweater;Yellow;40;10672,0;4837,0;5835,0;Екатеринбург (Урал);0;15;72555,0
3941;DRR53866;Coat;Purple;42;8014,0;3912,0;4102,0;Екатеринбург (Урал);1;39;152568,0
3942;MVW70646;Blouse;Brown;40;8007,0;4555,0;3452,0;Екатеринбург (Урал);1;16;72880,0
3943;NWC54679;Skirt;Purple;40;1916,0;1122,0;794,0;Екатеринбург (Урал);5;1;1122,0
3944;HAM23537;Jacket;Beige;42;13473,0;6703,0;6770,0;Екатеринбург (Урал);2;12;80436,0
3945;RZV13889;Shirt;Navy Blue;48;4442,0;2280,0;2162,0;Екатеринбург (Урал);1;12;27360,0
3946;JGY89677;Coat;Yellow;52;12190,0;5503,0;6687,0;Екатеринбург (Урал);2;23;126569,0
3947;UPJ03478;Jeans;Grey;42;11501,0;5782,0;5719,0;Екатеринбург (Урал);2;14;80948,0
3948;SKM31117;Blouse;Brown;46;3043,0;1673,0;1370,0;Екатеринбург (Урал);2;19;31787,0
3949;GLZ46399;Blouse;Beige;46;12907,0;6433,0;6474,0;Екатеринбург (Урал);1;18;115794,0
3950;RYR35365;Blouse;Yellow;50;4846,0;2231,0;2615,0;Екатеринбург (Урал);2;25;55775,0
3951;TED00268;Trousers;Beige;54;12562,0;6487,0;6075,0;Екатеринбург (Урал);1;37;240019,0
3952;LPD81045;Coat;Brown;42;13569,0;7997,0;5572,0;Екатеринбург (Урал);1;7;55979,0
3953;EJR20742;Blouse;Purple;44;3537,0;2043,0;1494,0;Екатеринбург (Урал);4;17;34731,0
3954;IKD77423;Blouse;Brown;46;7098,0;3931,0;3167,0;Екатеринбург (Урал);0;38;149378,0
3955;ILE16792;Skirt;Yellow;40;11671,0;5313,0;6358,0;Екатеринбург (Урал);3;20;106260,0
3956;NCO48523;Dress;Purple;44;10537,0;4724,0;5813,0;Екатеринбург (Урал);1;8;37792,0
3957;LOE15065;Sweater;Black;46;4086,0;2320,0;1766,0;Екатеринбург (Урал);2;16;37120,0
3958;IYU52783;Blouse;Beige;42;902,0;394,0;508,0;Екатеринбург (Урал);7;0;0,0
3959;TQI96448;Trousers;Black;52;10495,0;5469,0;5026,0;Екатеринбург (Урал);0;70;382830,0
3960;CHB13333;Jeans;Red;50;4056,0;1978,0;2078,0;Екатеринбург (Урал);2;21;41538,0
3961;NSB33819;Coat;Black;56;5925,0;2925,0;3000,0;Екатеринбург (Урал);3;32;93600,0
3962;EQN71584;Blouse;Black;44;3764,0;1848,0;1916,0;Екатеринбург (Урал);2;31;57288,0
3963;JKW21158;Dress;Green;44;11723,0;6799,0;4924,0;Екатеринбург (Урал);0;24;163176,0
3964;UZU53372;Skirt;White;42;2272,0;948,0;1324,0;Екатеринбург (Урал);0;71;67308,0
3965;XQH80701;Sweater;Pink;52;12174,0;6776,0;5398,0;Екатеринбург (Урал);0;21;142296,0
3966;MTM63819;Dress;Beige;40;10338,0;5862,0;4476,0;Екатеринбург (Урал);1;18;105516,0
3967;AWU58669;Trousers;Navy Blue;44;6851,0;4032,0;2819,0;Екатеринбург (Урал);3;18;72576,0
3968;QFE86249;Shirt;Blue;42;14051,0;6892,0;7159,0;Екатеринбург (Урал);1;11;75812,0
3969;FHN61348;Sweater;Blue;48;5979,0;2990,0;2989,0;Екатеринбург (Урал);3;10;29900,0
3970;HJB09488;Trousers;Grey;50;5867,0;3475,0;2392,0;Екатеринбург (Урал);3;26;90350,0
3971;EEV33419;Dress;Navy Blue;50;6457,0;3175,0;3282,0;Екатеринбург (Урал);1;33;104775,0
3972;YVI23716;Coat;Purple;50;2710,0;1357,0;1353,0;Екатеринбург (Урал);0;24;32568,0
3973;OAV04623;Coat;Black;46;6893,0;3215,0;3678,0;Екатеринбург (Урал);4;18;57870,0
3974;XXU98267;Skirt;Pink;46;11889,0;4831,0;7058,0;Екатеринбург (Урал);2;29;140099,0
3975;BBU95905;Skirt;Blue;44;7638,0;3717,0;3921,0;Екатеринбург (Урал);0;57;211869,0
3976;UCE12701;Blouse;Blue;42;10793,0;5731,0;5062,0;Екатеринбург (Урал);2;24;137544,0
3977;XEQ43306;Shirt;Blue;48;10950,0;5891,0;5059,0;Екатеринбург (Урал);1;35;206185,0
3978;LRC79216;Shirt;White;52;10597,0;4253,0;6344,0;Екатеринбург (Урал);2;8;34024,0
3979;LJU13980;Skirt;Red;40;1835,0;1028,0;807,0;Екатеринбург (Урал);1;26;26728,0
3980;XSW54667;Blouse;Yellow;48;14757,0;7356,0;7401,0;Екатеринбург (Урал);1;38;279528,0
3981;OOS18518;Blouse;Purple;46;14305,0;7212,0;7093,0;Екатеринбург (Урал);1;19;137028,0
3982;WQC25921;Skirt;Red;44;3010,0;1783,0;1227,0;Екатеринбург (Урал);4;18;32094,0
3983;CAC89635;Jacket;Green;44;11805,0;5394,0;6411,0;Екатеринбург (Урал);1;23;124062,0
3984;EDW41988;Sweater;Pink;42;2999,0;1656,0;1343,0;Екатеринбург (Урал);1;22;36432,0
3985;ALX16533;Trousers;Purple;48;11882,0;6119,0;5763,0;Екатеринбург (Урал);3;11;67309,0
3986;QNY33205;Jeans;Red;54;3202,0;1730,0;1472,0;Екатеринбург (Урал);3;17;29410,0
3987;MYP23836;Coat;Brown;56;3497,0;1691,0;1806,0;Екатеринбург (Урал);2;26;43966,0
3988;CKY65991;Jeans;Beige;50;13911,0;6341,0;7570,0;Екатеринбург (Урал);3;34;215594,0
3989;DCR80031;Jeans;Navy Blue;46;11167,0;5687,0;5480,0;Екатеринбург (Урал);2;14;79618,0
3990;CKW78212;Coat;Blue;50;652,0;310,0;342,0;Екатеринбург (Урал);3;35;10850,0
3991;SAD88939;Blouse;Navy Blue;46;2195,0;976,0;1219,0;Екатеринбург (Урал);3;23;22448,0
3992;MCG70128;Coat;Yellow;42;1255,0;713,0;542,0;Екатеринбург (Урал);1;9;6417,0
3993;TGG47840;Dress;Yellow;44;9106,0;4509,0;4597,0;Екатеринбург (Урал);3;37;166833,0
3994;UQT66655;Jacket;Navy Blue;52;6771,0;3856,0;2915,0;Екатеринбург (Урал);3;24;92544,0
3995;QXL34058;Jeans;Grey;54;9352,0;4627,0;4725,0;Екатеринбург (Урал);0;75;347025,0
3996;WMD06126;Jacket;Beige;42;9610,0;4914,0;4696,0;Екатеринбург (Урал);2;5;24570,0
3997;AVS83068;Jacket;Brown;40;14554,0;8719,0;5835,0;Екатеринбург (Урал);0;47;409793,0
3998;TSM92493;Jeans;Brown;42;8306,0;4903,0;3403,0;Екатеринбург (Урал);0;18;88254,0
3999;EJX48952;Jacket;Yellow;48;3157,0;1434,0;1723,0;Екатеринбург (Урал);4;9;12906,0
4000;EZL77753;Blouse;Navy Blue;42;7502,0;4304,0;3198,0;Екатеринбург (Урал);0;16;68864,0
4001;EOC57513;Skirt;Grey;50;7099,0;3394,0;3705,0;Екатеринбург (Урал);5;1;3394,0
4002;ERE85408;Jeans;Red;44;5626,0;2331,0;3295,0;Екатеринбург (Урал);2;16;37296,0
4003;TBE83972;Trousers;Blue;44;6179,0;3183,0;2996,0;Екатеринбург (Урал);1;9;28647,0
4004;NPP00451;Shirt;Brown;50;2611,0;1555,0;1056,0;Екатеринбург (Урал);1;24;37320,0
4005;CEG77389;Jacket;Brown;54;14789,0;8797,0;5992,0;Екатеринбург (Урал);0;76;668572,0
4006;ZAM05995;Coat;Black;42;2939,0;1250,0;1689,0;Екатеринбург (Урал);2;6;7500,0
4007;RPU37457;Skirt;Yellow;46;2980,0;1652,0;1328,0;Екатеринбург (Урал);2;15;24780,0
4008;KTG98936;Trousers;Blue;42;9230,0;5174,0;4056,0;Екатеринбург (Урал);1;34;175916,0
4009;VOT21953;Skirt;Beige;50;5777,0;2737,0;3040,0;Екатеринбург (Урал);1;35;95795,0
4010;FVE03025;Trousers;Green;52;14789,0;7864,0;6925,0;Екатеринбург (Урал);1;5;39320,0
4011;FRC79054;Jacket;Pink;40;8984,0;4471,0;4513,0;Екатеринбург (Урал);3;10;44710,0
4012;IRZ84436;Blouse;Brown;50;14904,0;6641,0;8263,0;Екатеринбург (Урал);0;57;378537,0
4013;YIA02891;Blouse;White;48;8099,0;4473,0;3626,0;Екатеринбург (Урал);0;18;80514,0
4014;GKS87490;Jacket;White;42;1667,0;754,0;913,0;Екатеринбург (Урал);1;25;18850,0
4015;SWV16510;Shirt;Green;40;10248,0;4797,0;5451,0;Екатеринбург (Урал);1;23;110331,0
4016;BUN67738;Jacket;Beige;48;10901,0;4775,0;6126,0;Екатеринбург (Урал);7;2;9550,0
4017;RTW31801;Sweater;Yellow;50;3209,0;1745,0;1464,0;Екатеринбург (Урал);0;25;43625,0
4018;TYL74803;Sweater;Purple;48;4044,0;1989,0;2055,0;Екатеринбург (Урал);2;26;51714,0
4019;VFZ10549;Jacket;Red;46;10319,0;5043,0;5276,0;Екатеринбург (Урал);2;37;186591,0
4020;BLT75280;Coat;Green;42;5295,0;2758,0;2537,0;Екатеринбург (Урал);2;36;99288,0
4021;VNN07297;Blouse;Green;40;4590,0;1980,0;2610,0;Екатеринбург (Урал);2;31;61380,0
4022;RXD53700;Coat;Red;46;5743,0;3329,0;2414,0;Екатеринбург (Урал);3;21;69909,0
4023;BNZ06447;Jeans;Pink;50;12723,0;6273,0;6450,0;Екатеринбург (Урал);2;39;244647,0
4024;ETH64906;Trousers;Blue;46;5986,0;2833,0;3153,0;Екатеринбург (Урал);2;16;45328,0
4025;ZHQ62731;Dress;Navy Blue;46;2732,0;1162,0;1570,0;Екатеринбург (Урал);5;0;0,0
4026;BJW82306;Jacket;Green;44;11892,0;5156,0;6736,0;Екатеринбург (Урал);1;36;185616,0
4027;CDI37517;Skirt;Pink;48;7302,0;4265,0;3037,0;Екатеринбург (Урал);2;29;123685,0
4028;TZR12948;Blouse;Pink;44;5732,0;2816,0;2916,0;Екатеринбург (Урал);2;35;98560,0
4029;SDC37785;Jacket;Grey;54;8094,0;4407,0;3687,0;Екатеринбург (Урал);0;38;167466,0
4030;TYO79844;Dress;Black;40;9753,0;4058,0;5695,0;Екатеринбург (Урал);1;9;36522,0
4031;LJB54076;Jacket;Green;50;5355,0;2831,0;2524,0;Екатеринбург (Урал);2;37;104747,0
4032;CZF46124;Coat;Pink;56;3162,0;1848,0;1314,0;Екатеринбург (Урал);0;10;18480,0
4033;BJP37458;Blouse;Purple;44;8111,0;3731,0;4380,0;Екатеринбург (Урал);4;18;67158,0
4034;QUV21564;Shirt;White;40;13727,0;7081,0;6646,0;Екатеринбург (Урал);5;0;0,0
4035;ZRU70673;Trousers;Grey;54;6918,0;4068,0;2850,0;Екатеринбург (Урал);2;33;134244,0
4036;MII15753;Jeans;Navy Blue;52;7147,0;3887,0;3260,0;Екатеринбург (Урал);3;13;50531,0
4037;RSA98675;Jeans;Navy Blue;42;5536,0;2283,0;3253,0;Екатеринбург (Урал);0;58;132414,0
4038;LRI04588;Blouse;Navy Blue;50;13395,0;6373,0;7022,0;Екатеринбург (Урал);1;12;76476,0
4039;AZT90346;Dress;Yellow;46;3166,0;1321,0;1845,0;Екатеринбург (Урал);1;21;27741,0
4040;ERJ63323;Skirt;Pink;40;5453,0;3121,0;2332,0;Екатеринбург (Урал);1;24;74904,0
4041;HTA79764;Trousers;Pink;50;3104,0;1628,0;1476,0;Екатеринбург (Урал);2;18;29304,0
4042;SNN95868;Coat;Pink;42;6575,0;3888,0;2687,0;Екатеринбург (Урал);5;1;3888,0
4043;DZC97416;Blouse;Brown;48;14747,0;5957,0;8790,0;Екатеринбург (Урал);1;10;59570,0
4044;YAT37011;Skirt;Blue;48;1801,0;873,0;928,0;Екатеринбург (Урал);3;33;28809,0
4045;KRJ46829;Sweater;Yellow;44;12378,0;5210,0;7168,0;Екатеринбург (Урал);2;37;192770,0
4046;ASI44522;Sweater;Purple;40;3591,0;1688,0;1903,0;Екатеринбург (Урал);4;16;27008,0
4047;YDH89025;Sweater;Red;46;14868,0;6429,0;8439,0;Екатеринбург (Урал);1;14;90006,0
4048;MCA14721;Jeans;Black;52;1791,0;834,0;957,0;Екатеринбург (Урал);1;37;30858,0
4049;MBH27023;Coat;Grey;56;9650,0;5441,0;4209,0;Екатеринбург (Урал);0;72;391752,0
4050;JLN98628;Sweater;Purple;46;628,0;271,0;357,0;Екатеринбург (Урал);3;39;10569,0
4051;RTQ07298;Shirt;Purple;46;5593,0;2767,0;2826,0;Екатеринбург (Урал);1;9;24903,0
4052;LPT95281;Sweater;Red;48;13524,0;7902,0;5622,0;Екатеринбург (Урал);3;12;94824,0
4053;MHN19104;Blouse;Black;50;7233,0;4338,0;2895,0;Екатеринбург (Урал);0;20;86760,0
4054;ZGG89680;Jeans;Navy Blue;40;4512,0;2031,0;2481,0;Екатеринбург (Урал);4;21;42651,0
4055;UEJ08022;Jeans;Yellow;52;13249,0;7779,0;5470,0;Екатеринбург (Урал);5;1;7779,0
4056;THS18840;Sweater;Pink;48;10563,0;4777,0;5786,0;Екатеринбург (Урал);2;39;186303,0
4057;VZR21061;Coat;Purple;52;13024,0;6287,0;6737,0;Екатеринбург (Урал);1;16;100592,0
4058;DVG61896;Dress;Brown;42;8217,0;4730,0;3487,0;Екатеринбург (Урал);1;17;80410,0
4059;AAC76273;Blouse;Brown;48;9459,0;5271,0;4188,0;Екатеринбург (Урал);2;13;68523,0
4060;DBR26496;Jacket;Green;54;7642,0;4367,0;3275,0;Екатеринбург (Урал);4;25;109175,0
4061;YTJ22171;Jeans;Grey;54;5881,0;3294,0;2587,0;Екатеринбург (Урал);1;11;36234,0
4062;VCR66737;Jacket;Purple;52;922,0;412,0;510,0;Екатеринбург (Урал);1;27;11124,0
4063;KSN83279;Sweater;Beige;44;6923,0;3543,0;3380,0;Екатеринбург (Урал);2;11;38973,0
4064;IZK16352;Shirt;Pink;42;8267,0;3944,0;4323,0;Екатеринбург (Урал);2;27;106488,0
4065;PVR91115;Dress;Pink;42;8519,0;4191,0;4328,0;Екатеринбург (Урал);2;14;58674,0
4066;PVN69768;Trousers;Yellow;48;13197,0;5685,0;7512,0;Екатеринбург (Урал);1;27;153495,0
4067;ENI94046;Dress;White;48;1679,0;778,0;901,0;Екатеринбург (Урал);4;37;28786,0
4068;CRX88378;Trousers;Black;52;11806,0;6747,0;5059,0;Екатеринбург (Урал);3;29;195663,0
4069;XJH74429;Dress;Brown;50;4958,0;2873,0;2085,0;Екатеринбург (Урал);3;36;103428,0
4070;OGP04800;Coat;Pink;48;4935,0;2576,0;2359,0;Екатеринбург (Урал);3;35;90160,0
4071;OWY35174;Sweater;Red;44;5886,0;2941,0;2945,0;Екатеринбург (Урал);2;7;20587,0
4072;UUM57859;Coat;Green;52;12740,0;6912,0;5828,0;Екатеринбург (Урал);1;15;103680,0
4073;WQJ51080;Shirt;White;42;6053,0;3158,0;2895,0;Екатеринбург (Урал);2;18;56844,0
4074;EJV31404;Jeans;Green;40;8818,0;5262,0;3556,0;Екатеринбург (Урал);0;45;236790,0
4075;OZW81620;Jeans;Black;42;8384,0;3672,0;4712,0;Екатеринбург (Урал);3;7;25704,0
4076;OKD68142;Blouse;Purple;48;14514,0;7109,0;7405,0;Екатеринбург (Урал);3;35;248815,0
4077;RUF36266;Sweater;White;50;4956,0;2893,0;2063,0;Екатеринбург (Урал);5;1;2893,0
4078;PGQ55994;Dress;White;48;13471,0;7853,0;5618,0;Екатеринбург (Урал);1;10;78530,0
4079;OEY47495;Trousers;Green;48;4141,0;2067,0;2074,0;Екатеринбург (Урал);2;18;37206,0
4080;SIU67368;Shirt;Brown;42;8908,0;3803,0;5105,0;Екатеринбург (Урал);3;11;41833,0
4081;TWE77486;Blouse;Green;48;14020,0;7893,0;6127,0;Екатеринбург (Урал);2;19;149967,0
4082;WUL12892;Jeans;Grey;50;10313,0;5332,0;4981,0;Екатеринбург (Урал);3;21;111972,0
4083;AFZ36134;Jacket;Grey;42;1399,0;776,0;623,0;Екатеринбург (Урал);3;10;7760,0
4084;XHA69293;Skirt;Black;48;5680,0;2797,0;2883,0;Екатеринбург (Урал);1;34;95098,0
4085;JCO20100;Jacket;Blue;44;13916,0;6134,0;7782,0;Екатеринбург (Урал);2;29;177886,0
4086;DWD71466;Sweater;Grey;52;13847,0;5605,0;8242,0;Екатеринбург (Урал);1;27;151335,0
4087;IJU99949;Sweater;Beige;40;9106,0;4661,0;4445,0;Екатеринбург (Урал);1;28;130508,0
4088;KMH22627;Sweater;Blue;50;8290,0;3583,0;4707,0;Екатеринбург (Урал);0;71;254393,0
4089;VZL71496;Jeans;Black;50;7716,0;3375,0;4341,0;Екатеринбург (Урал);0;75;253125,0
4090;UPC91034;Skirt;Pink;44;8739,0;4258,0;4481,0;Екатеринбург (Урал);4;38;161804,0
4091;TBF62959;Coat;White;48;7860,0;3839,0;4021,0;Екатеринбург (Урал);1;27;103653,0
4092;OUZ93809;Coat;Beige;54;8291,0;3771,0;4520,0;Екатеринбург (Урал);1;8;30168,0
4093;MCA15504;Coat;Beige;42;10355,0;4415,0;5940,0;Екатеринбург (Урал);2;7;30905,0
4094;AVZ06848;Trousers;Purple;46;745,0;439,0;306,0;Екатеринбург (Урал);0;57;25023,0
4095;XCD41997;Trousers;Green;40;14550,0;6203,0;8347,0;Екатеринбург (Урал);3;18;111654,0
4096;NBZ16696;Sweater;White;46;2431,0;1143,0;1288,0;Екатеринбург (Урал);2;31;35433,0
4097;VSN47001;Skirt;Black;44;13402,0;6178,0;7224,0;Екатеринбург (Урал);0;16;98848,0
4098;ARM89157;Jacket;Beige;46;4979,0;2854,0;2125,0;Екатеринбург (Урал);2;21;59934,0
4099;HEP63402;Shirt;Purple;46;10271,0;4951,0;5320,0;Екатеринбург (Урал);2;34;168334,0
4100;BIQ76791;Jacket;Grey;52;4704,0;1998,0;2706,0;Екатеринбург (Урал);4;38;75924,0
4101;JUA10950;Coat;Green;46;3771,0;1516,0;2255,0;Екатеринбург (Урал);5;1;1516,0
4102;LAP94097;Dress;Yellow;48;11801,0;6424,0;5377,0;Екатеринбург (Урал);2;29;186296,0
4103;DFA46465;Dress;Green;48;4709,0;2557,0;2152,0;Екатеринбург (Урал);2;6;15342,0
4104;UIR39550;Skirt;Blue;50;14576,0;7048,0;7528,0;Екатеринбург (Урал);2;18;126864,0
4105;IHV49366;Blouse;Yellow;48;1394,0;593,0;801,0;Екатеринбург (Урал);0;53;31429,0
4106;DEL35171;Coat;Navy Blue;44;13634,0;6467,0;7167,0;Екатеринбург (Урал);3;10;64670,0
4107;IZF57309;Blouse;Blue;40;3676,0;1904,0;1772,0;Екатеринбург (Урал);6;0;0,0
4108;GKC82128;Jacket;Blue;46;4540,0;2455,0;2085,0;Екатеринбург (Урал);1;19;46645,0
4109;WXC79784;Sweater;Pink;40;7531,0;3130,0;4401,0;Екатеринбург (Урал);3;12;37560,0
4110;ZLX58458;Jacket;White;48;14007,0;7161,0;6846,0;Екатеринбург (Урал);1;22;157542,0
4111;YXY54690;Coat;Blue;48;4399,0;2003,0;2396,0;Екатеринбург (Урал);1;29;58087,0
4112;KVL69204;Blouse;Red;40;3035,0;1589,0;1446,0;Екатеринбург (Урал);5;1;1589,0
