customer_id;age;gender;typical_size;city;club_member_status;registration_date
12736;46;F;40;Екатеринбург;ACTIVE;2025-03-04
12737;31;M;56;Москва;ACTIVE;2025-03-27
12738;35;Unisex;56;Москва;INACTIVE;2025-01-05
12739;54;F;54;Нижний Новгород;ACTIVE;2025-03-08
12740;18;M;56;Новосибирск;ACTIVE;2025-03-29
12741;60;M;44;Новосибирск;ACTIVE;2025-01-23
12742;44;F;50;Нижний Новгород;ACTIVE;2025-01-20
12743;67;Unisex;44;Казань;INACTIVE;2025-01-09
12744;62;F;54;Екатеринбург;INACTIVE;2025-03-13
12745;48;F;48;Нижний Новгород;PREMIUM;2025-01-16
12746;56;M;56;Москва;ACTIVE;2025-03-03
12747;45;F;54;Нижний Новгород;ACTIVE;2025-01-29
12748;32;F;56;СПб;ACTIVE;2025-03-11
12749;30;M;56;СПб;ACTIVE;2025-02-18
12750;68;F;54;Челябинск;PREMIUM;2025-03-01
12751;52;F;54;Екатеринбург;ACTIVE;2025-03-25
12752;31;F;56;Казань;ACTIVE;2025-02-02
12753;23;M;56;Челябинск;ACTIVE;2025-03-06
12754;34;F;46;Екатеринбург;INACTIVE;2025-02-25
12755;33;F;46;Казань;ACTIVE;2025-01-18
12756;64;M;54;Казань;PREMIUM;2025-01-25
12757;62;F;44;Казань;ACTIVE;2025-01-14
12758;45;F;50;Москва;PREMIUM;2025-01-09
12759;59;F;44;Челябинск;INACTIVE;2025-01-04
12760;31;M;50;Казань;ACTIVE;2025-03-13
12761;45;F;50;Новосибирск;INACTIVE;2025-03-10
12762;67;F;56;СПб;ACTIVE;2025-03-15
12763;39;M;52;СПб;INACTIVE;2025-03-11
12764;48;F;42;Нижний Новгород;PREMIUM;2025-03-10
12765;50;M;40;Екатеринбург;INACTIVE;2025-01-16
12766;59;F;44;Екатеринбург;ACTIVE;2025-03-10
12767;21;M;40;СПб;ACTIVE;2025-01-12
12768;63;M;48;Екатеринбург;PREMIUM;2025-01-09
12769;45;F;44;Екатеринбург;PREMIUM;2025-03-17
12770;22;F;40;Екатеринбург;INACTIVE;2025-01-23
12771;52;F;54;Челябинск;ACTIVE;2025-01-09
12772;34;F;52;Екатеринбург;INACTIVE;2025-02-13
12773;68;F;46;Москва;ACTIVE;2025-01-08
12774;68;M;46;СПб;ACTIVE;2025-03-12
12775;52;F;56;Москва;ACTIVE;2025-03-06
12776;64;F;48;Казань;ACTIVE;2025-01-03
12777;38;Unisex;40;Екатеринбург;ACTIVE;2025-01-29
12778;34;F;50;СПб;INACTIVE;2025-02-26
12779;18;M;42;СПб;PREMIUM;2025-03-15
12780;26;F;48;Нижний Новгород;INACTIVE;2025-02-24
12781;49;Unisex;46;Новосибирск;ACTIVE;2025-03-17
12782;50;F;50;Новосибирск;PREMIUM;2025-01-15
12783;59;M;40;Нижний Новгород;PREMIUM;2025-02-03
12784;50;Unisex;52;Новосибирск;PREMIUM;2025-04-02
12785;59;F;48;Екатеринбург;ACTIVE;2025-03-01
12786;61;M;50;СПб;INACTIVE;2025-03-27
12787;19;F;46;Новосибирск;INACTIVE;2025-03-24
12788;32;M;50;Нижний Новгород;ACTIVE;2025-03-28
12789;52;F;50;Нижний Новгород;ACTIVE;2025-02-07
12790;26;F;46;СПб;INACTIVE;2025-01-17
12791;22;F;56;Нижний Новгород;INACTIVE;2025-02-21
12792;56;M;40;Екатеринбург;ACTIVE;2025-04-03
12793;39;Unisex;46;Нижний Новгород;ACTIVE;2025-04-04
12794;48;F;42;Челябинск;PREMIUM;2025-01-02
12795;37;F;44;Нижний Новгород;ACTIVE;2025-02-28
12796;35;M;40;Нижний Новгород;ACTIVE;2025-03-11
12797;31;F;50;Москва;INACTIVE;2025-03-01
12798;65;M;40;СПб;ACTIVE;2025-01-20
12799;32;F;56;Москва;ACTIVE;2025-03-14
12800;27;F;52;Казань;PREMIUM;2025-01-31
12801;66;Unisex;56;Нижний Новгород;INACTIVE;2025-04-07
12802;66;M;40;Нижний Новгород;ACTIVE;2025-01-09
12803;65;F;56;Казань;INACTIVE;2025-02-26
12804;44;F;50;Москва;INACTIVE;2025-01-13
12805;45;M;40;Екатеринбург;INACTIVE;2025-01-22
12806;55;F;46;Нижний Новгород;ACTIVE;2025-03-28
12807;18;M;54;Москва;ACTIVE;2025-01-03
12808;29;M;54;Екатеринбург;PREMIUM;2025-01-02
12809;38;F;50;Нижний Новгород;PREMIUM;2025-01-07
12810;62;F;56;Челябинск;ACTIVE;2025-01-13
12811;29;F;52;Челябинск;INACTIVE;2025-02-04
12812;65;M;50;Нижний Новгород;ACTIVE;2025-03-15
12813;32;Unisex;48;Москва;INACTIVE;2025-04-04
12814;36;F;54;Нижний Новгород;PREMIUM;2025-02-12
12815;59;M;42;Нижний Новгород;ACTIVE;2025-03-28
12816;20;F;56;Екатеринбург;ACTIVE;2025-02-05
12817;60;F;48;Нижний Новгород;PREMIUM;2025-02-16
12818;31;Unisex;50;Москва;ACTIVE;2025-01-28
12819;36;M;54;Новосибирск;ACTIVE;2025-03-05
12820;69;F;44;Челябинск;ACTIVE;2025-02-08
12821;65;F;40;Челябинск;ACTIVE;2025-02-06
12822;63;M;48;Екатеринбург;INACTIVE;2025-04-04
12823;24;Unisex;42;Екатеринбург;ACTIVE;2025-03-26
12824;52;F;54;Казань;INACTIVE;2025-01-01
12825;48;M;40;Челябинск;ACTIVE;2025-02-25
12826;37;Unisex;52;Екатеринбург;ACTIVE;2025-03-10
12827;63;M;54;Казань;ACTIVE;2025-02-01
12828;63;M;40;СПб;ACTIVE;2025-01-18
12829;39;F;44;Москва;INACTIVE;2025-01-08
12830;46;M;52;Москва;INACTIVE;2025-02-13
12831;42;F;44;Челябинск;PREMIUM;2025-03-24
12832;49;F;42;Казань;PREMIUM;2025-03-09
12833;38;F;56;СПб;PREMIUM;2025-01-27
12834;34;F;40;Новосибирск;ACTIVE;2025-02-17
12835;27;F;42;Казань;INACTIVE;2025-01-22
12836;24;M;42;Челябинск;PREMIUM;2025-02-14
12837;67;F;56;Екатеринбург;INACTIVE;2025-03-30
12838;26;F;42;Казань;PREMIUM;2025-01-01
12839;54;F;54;Казань;ACTIVE;2025-01-12
12840;50;Unisex;40;Челябинск;INACTIVE;2025-02-25
12841;43;F;40;Москва;INACTIVE;2025-04-04
12842;28;F;46;Екатеринбург;INACTIVE;2025-04-03
12843;29;F;42;СПб;PREMIUM;2025-03-16
12844;56;M;40;Екатеринбург;INACTIVE;2025-03-14
12845;58;Unisex;54;Новосибирск;ACTIVE;2025-01-28
12846;48;M;52;Нижний Новгород;ACTIVE;2025-01-15
12847;61;Unisex;56;Казань;PREMIUM;2025-01-18
12848;19;F;56;Москва;ACTIVE;2025-01-08
12849;23;F;40;Челябинск;INACTIVE;2025-03-13
12850;66;F;42;Екатеринбург;ACTIVE;2025-02-22
12851;49;F;54;Челябинск;INACTIVE;2025-03-20
12852;44;F;44;Казань;PREMIUM;2025-02-16
12853;51;F;54;СПб;PREMIUM;2025-03-23
12854;49;M;48;Москва;PREMIUM;2025-03-05
12855;24;F;54;Новосибирск;INACTIVE;2025-01-29
12856;46;F;56;Екатеринбург;ACTIVE;2025-02-09
12857;27;F;44;Челябинск;INACTIVE;2025-02-15
12858;36;Unisex;50;Казань;ACTIVE;2025-01-28
12859;55;F;50;Казань;PREMIUM;2025-01-10
12860;23;F;52;Нижний Новгород;ACTIVE;2025-04-08
12861;50;M;46;Новосибирск;INACTIVE;2025-01-08
12862;30;Unisex;42;Челябинск;ACTIVE;2025-01-31
12863;51;F;44;Новосибирск;ACTIVE;2025-02-21
12864;50;F;46;СПб;ACTIVE;2025-03-18
12865;48;Unisex;50;Челябинск;PREMIUM;2025-01-01
12866;60;M;48;СПб;ACTIVE;2025-02-12
12867;31;M;44;Челябинск;PREMIUM;2025-01-12
12868;26;Unisex;46;Казань;ACTIVE;2025-01-03
12869;46;M;42;СПб;INACTIVE;2025-01-07
12870;44;Unisex;50;Екатеринбург;ACTIVE;2025-01-26
12871;23;F;56;Москва;ACTIVE;2025-01-13
12872;47;M;50;Новосибирск;INACTIVE;2025-02-10
12873;54;Unisex;44;Москва;INACTIVE;2025-01-09
12874;38;M;42;СПб;ACTIVE;2025-02-20
12875;55;M;44;СПб;INACTIVE;2025-04-08
12876;62;M;52;Казань;INACTIVE;2025-02-17
12877;51;M;52;Челябинск;INACTIVE;2025-01-19
12878;61;F;48;Казань;ACTIVE;2025-03-30
12879;38;F;52;СПб;ACTIVE;2025-03-21
12880;25;F;48;Новосибирск;ACTIVE;2025-04-08
12881;38;F;40;СПб;PREMIUM;2025-02-16
12882;66;M;40;Челябинск;INACTIVE;2025-01-02
12883;37;F;46;Новосибирск;ACTIVE;2025-01-15
12884;60;F;52;Новосибирск;INACTIVE;2025-01-05
12885;28;F;44;Нижний Новгород;ACTIVE;2025-01-06
12886;36;F;44;Новосибирск;INACTIVE;2025-03-23
12887;44;M;56;Челябинск;ACTIVE;2025-02-23
12888;41;M;48;Нижний Новгород;ACTIVE;2025-01-31
12889;55;M;54;Казань;ACTIVE;2025-01-15
12890;50;F;40;Новосибирск;PREMIUM;2025-01-04
12891;63;M;56;Челябинск;ACTIVE;2025-04-03
12892;28;M;52;Казань;ACTIVE;2025-01-18
12893;61;F;50;Казань;PREMIUM;2025-04-06
12894;37;F;42;Новосибирск;INACTIVE;2025-03-26
12895;22;F;50;Москва;INACTIVE;2025-02-06
12896;64;M;50;Челябинск;ACTIVE;2025-02-10
12897;56;F;48;Москва;INACTIVE;2025-02-16
12898;42;M;40;Челябинск;PREMIUM;2025-01-28
12899;67;F;40;СПб;ACTIVE;2025-04-05
12900;48;F;46;Нижний Новгород;PREMIUM;2025-01-22
12901;36;M;48;Челябинск;ACTIVE;2025-02-12
12902;39;Unisex;54;Екатеринбург;INACTIVE;2025-03-19
12903;56;F;54;СПб;ACTIVE;2025-02-23
12904;47;M;46;Москва;INACTIVE;2025-01-14
12905;36;F;44;Москва;PREMIUM;2025-01-25
12906;40;F;48;Челябинск;INACTIVE;2025-01-23
12907;33;Unisex;46;Челябинск;INACTIVE;2025-04-04
12908;32;M;40;Екатеринбург;ACTIVE;2025-03-25
12909;29;F;56;Москва;PREMIUM;2025-01-17
12910;58;M;42;Челябинск;ACTIVE;2025-02-23
12911;60;Unisex;44;Челябинск;PREMIUM;2025-02-28
12912;46;F;48;СПб;INACTIVE;2025-01-27
12913;60;M;42;Челябинск;ACTIVE;2025-03-31
12914;35;F;52;Москва;INACTIVE;2025-04-03
12915;40;F;46;Новосибирск;ACTIVE;2025-02-06
12916;55;F;46;Казань;PREMIUM;2025-03-06
12917;42;M;44;Екатеринбург;INACTIVE;2025-01-02
12918;58;F;54;Казань;ACTIVE;2025-02-03
12919;59;F;46;Челябинск;PREMIUM;2025-04-06
12920;58;F;44;Москва;PREMIUM;2025-04-07
12921;44;F;52;Новосибирск;ACTIVE;2025-02-19
12922;61;M;50;Казань;INACTIVE;2025-03-23
12923;65;F;52;Нижний Новгород;PREMIUM;2025-03-03
12924;38;M;42;Екатеринбург;ACTIVE;2025-02-23
12925;55;F;44;Нижний Новгород;INACTIVE;2025-03-28
12926;19;F;48;Москва;ACTIVE;2025-03-08
12927;57;F;40;СПб;INACTIVE;2025-02-12
12928;44;M;46;Новосибирск;INACTIVE;2025-03-18
12929;38;F;52;СПб;INACTIVE;2025-01-09
12930;46;Unisex;56;Нижний Новгород;ACTIVE;2025-01-14
12931;66;F;54;Новосибирск;ACTIVE;2025-03-26
12932;62;M;56;Екатеринбург;ACTIVE;2025-04-06
12933;38;F;50;Екатеринбург;ACTIVE;2025-02-26
12934;19;M;50;Казань;ACTIVE;2025-03-30
12935;33;M;52;Нижний Новгород;ACTIVE;2025-01-18
12936;23;F;52;Казань;ACTIVE;2025-01-11
12937;45;M;54;Москва;ACTIVE;2025-03-28
12938;45;M;40;Челябинск;PREMIUM;2025-02-17
12939;45;F;56;Екатеринбург;ACTIVE;2025-01-29
12940;46;M;54;Москва;INACTIVE;2025-02-05
12941;69;F;44;Екатеринбург;ACTIVE;2025-03-09
12942;67;M;44;Нижний Новгород;INACTIVE;2025-03-25
12943;29;F;48;СПб;INACTIVE;2025-01-18
12944;64;M;42;Нижний Новгород;INACTIVE;2025-01-21
12945;65;M;48;Москва;ACTIVE;2025-02-04
12946;51;M;52;Казань;ACTIVE;2025-02-08
12947;49;F;50;Москва;INACTIVE;2025-02-10
12948;35;F;42;Нижний Новгород;PREMIUM;2025-03-22
12949;40;M;44;Казань;PREMIUM;2025-02-08
12950;39;F;54;Нижний Новгород;ACTIVE;2025-03-09
12951;61;F;52;Москва;INACTIVE;2025-02-27
12952;46;Unisex;48;СПб;ACTIVE;2025-03-04
12953;44;F;52;Казань;ACTIVE;2025-01-25
12954;39;M;48;СПб;ACTIVE;2025-03-11
12955;56;M;42;Казань;INACTIVE;2025-01-26
12956;28;F;54;Челябинск;INACTIVE;2025-01-28
12957;46;Unisex;44;Казань;ACTIVE;2025-02-25
12958;26;F;50;Екатеринбург;ACTIVE;2025-02-14
12959;65;F;42;Новосибирск;INACTIVE;2025-01-08
12960;32;M;48;Челябинск;ACTIVE;2025-04-01
12961;42;Unisex;48;Нижний Новгород;INACTIVE;2025-01-09
12962;46;F;46;Москва;INACTIVE;2025-02-20
12963;37;M;42;Нижний Новгород;INACTIVE;2025-01-06
12964;31;F;40;Москва;INACTIVE;2025-03-21
12965;47;F;40;Москва;INACTIVE;2025-04-07
12966;35;F;44;Москва;INACTIVE;2025-04-07
12967;18;F;54;Казань;ACTIVE;2025-01-12
12968;45;F;54;Новосибирск;ACTIVE;2025-03-20
12969;68;F;52;Новосибирск;ACTIVE;2025-01-17
12970;34;F;46;Екатеринбург;PREMIUM;2025-01-27
12971;59;F;48;Екатеринбург;ACTIVE;2025-03-25
12972;59;M;56;Екатеринбург;PREMIUM;2025-02-16
12973;41;F;56;СПб;ACTIVE;2025-03-04
12974;39;M;54;Челябинск;PREMIUM;2025-02-10
12975;32;F;46;Екатеринбург;ACTIVE;2025-02-08
12976;22;F;56;Казань;ACTIVE;2025-01-30
12977;35;F;40;СПб;PREMIUM;2025-02-13
12978;63;M;48;Казань;PREMIUM;2025-01-21
12979;58;F;46;Нижний Новгород;ACTIVE;2025-03-06
12980;59;F;54;Челябинск;ACTIVE;2025-04-10
12981;51;F;54;Нижний Новгород;ACTIVE;2025-03-10
12982;34;F;44;Нижний Новгород;ACTIVE;2025-04-07
12983;31;M;48;Екатеринбург;ACTIVE;2025-02-15
12984;19;M;56;СПб;INACTIVE;2025-02-01
12985;28;M;48;Екатеринбург;INACTIVE;2025-03-21
12986;19;Unisex;56;Новосибирск;INACTIVE;2025-04-02
12987;47;F;52;Екатеринбург;ACTIVE;2025-02-26
12988;59;F;40;Нижний Новгород;ACTIVE;2025-03-09
12989;38;M;46;СПб;ACTIVE;2025-01-05
12990;65;F;44;СПб;ACTIVE;2025-01-20
12991;26;F;56;Нижний Новгород;ACTIVE;2025-04-10
12992;37;Unisex;42;Челябинск;ACTIVE;2025-01-15
12993;43;F;40;Челябинск;INACTIVE;2025-02-26
12994;19;Unisex;56;Новосибирск;PREMIUM;2025-02-11
12995;54;F;52;Нижний Новгород;ACTIVE;2025-02-18
12996;63;F;48;Челябинск;INACTIVE;2025-03-17
12997;53;M;40;СПб;ACTIVE;2025-04-06
12998;62;M;46;Москва;ACTIVE;2025-03-20
12999;19;M;44;Челябинск;INACTIVE;2025-03-04
13000;45;F;48;Казань;INACTIVE;2025-01-13
13001;66;Unisex;46;Челябинск;ACTIVE;2025-02-02
13002;65;M;40;СПб;ACTIVE;2025-04-01
13003;18;F;54;Екатеринбург;INACTIVE;2025-03-10
13004;51;F;48;СПб;ACTIVE;2025-01-10
13005;48;F;42;Казань;INACTIVE;2025-01-08
13006;33;F;56;Нижний Новгород;ACTIVE;2025-01-03
13007;62;Unisex;44;СПб;ACTIVE;2025-02-04
13008;24;F;40;Нижний Новгород;ACTIVE;2025-03-04
13009;19;M;56;СПб;PREMIUM;2025-02-26
13010;22;F;54;Москва;ACTIVE;2025-01-21
13011;69;M;44;Челябинск;ACTIVE;2025-02-23
13012;31;M;40;Нижний Новгород;INACTIVE;2025-04-04
13013;54;M;46;Москва;ACTIVE;2025-02-15
13014;46;F;44;Челябинск;PREMIUM;2025-01-27
13015;68;F;50;Челябинск;INACTIVE;2025-01-03
13016;48;M;48;Новосибирск;INACTIVE;2025-02-11
13017;64;Unisex;50;Нижний Новгород;PREMIUM;2025-02-03
13018;46;M;48;Казань;ACTIVE;2025-01-25
13019;41;F;48;Челябинск;INACTIVE;2025-02-11
13020;23;M;42;Нижний Новгород;ACTIVE;2025-03-03
13021;42;F;42;Казань;ACTIVE;2025-03-23
13022;44;M;50;Москва;PREMIUM;2025-03-03
13023;40;F;42;Екатеринбург;PREMIUM;2025-01-21
13024;41;F;46;Екатеринбург;INACTIVE;2025-03-03
13025;19;F;44;СПб;INACTIVE;2025-02-18
13026;59;M;56;Москва;INACTIVE;2025-03-04
13027;65;F;54;Новосибирск;INACTIVE;2025-02-01
13028;37;F;46;СПб;PREMIUM;2025-02-19
13029;63;M;56;Екатеринбург;PREMIUM;2025-02-25
13030;44;F;56;Новосибирск;ACTIVE;2025-03-31
13031;32;F;50;Новосибирск;ACTIVE;2025-03-22
13032;18;M;54;Казань;INACTIVE;2025-01-23
13033;52;F;42;Москва;ACTIVE;2025-03-03
13034;19;F;44;Казань;ACTIVE;2025-03-15
13035;69;Unisex;50;Екатеринбург;INACTIVE;2025-01-01
13036;48;M;42;Казань;PREMIUM;2025-04-09
13037;20;F;44;СПб;PREMIUM;2025-03-03
13038;28;M;42;Москва;ACTIVE;2025-02-09
13039;25;F;40;Екатеринбург;ACTIVE;2025-03-28
13040;64;F;42;Новосибирск;ACTIVE;2025-01-31
13041;43;F;54;Нижний Новгород;PREMIUM;2025-01-26
13042;62;F;48;Новосибирск;ACTIVE;2025-01-28
13043;51;F;52;Казань;PREMIUM;2025-02-19
13044;49;M;42;Екатеринбург;ACTIVE;2025-01-20
13045;38;M;54;СПб;ACTIVE;2025-03-29
13046;18;Unisex;56;Новосибирск;ACTIVE;2025-03-29
13047;39;F;40;Москва;INACTIVE;2025-02-23
13048;52;M;56;Нижний Новгород;INACTIVE;2025-03-21
13049;27;F;42;Казань;ACTIVE;2025-02-22
13050;21;M;46;Казань;INACTIVE;2025-01-04
13051;23;M;40;Нижний Новгород;ACTIVE;2025-02-25
13052;53;M;52;Москва;PREMIUM;2025-02-27
13053;40;M;46;Новосибирск;INACTIVE;2025-04-07
13054;44;M;44;Казань;PREMIUM;2025-02-21
13055;26;F;42;СПб;ACTIVE;2025-03-28
13056;21;F;42;Екатеринбург;PREMIUM;2025-01-10
13057;38;Unisex;54;СПб;PREMIUM;2025-02-09
13058;20;F;40;Москва;INACTIVE;2025-02-23
13059;37;F;44;Казань;INACTIVE;2025-01-01
13060;37;F;54;Новосибирск;INACTIVE;2025-02-14
13061;47;F;46;Нижний Новгород;INACTIVE;2025-01-01
13062;62;F;46;Челябинск;INACTIVE;2025-01-30
13063;65;F;42;Новосибирск;ACTIVE;2025-03-16
13064;18;F;54;Челябинск;ACTIVE;2025-01-30
13065;31;F;52;Екатеринбург;ACTIVE;2025-03-19
13066;67;F;40;Екатеринбург;ACTIVE;2025-03-14
13067;25;F;48;Новосибирск;ACTIVE;2025-01-25
13068;22;F;54;СПб;ACTIVE;2025-02-16
13069;30;F;48;Нижний Новгород;ACTIVE;2025-03-25
13070;30;F;50;СПб;INACTIVE;2025-02-13
13071;53;F;56;Казань;PREMIUM;2025-01-14
13072;29;F;54;Екатеринбург;ACTIVE;2025-01-16
13073;22;M;48;СПб;INACTIVE;2025-01-23
13074;33;F;56;Нижний Новгород;ACTIVE;2025-04-06
13075;63;M;50;СПб;INACTIVE;2025-03-01
13076;40;M;40;Нижний Новгород;ACTIVE;2025-01-12
13077;38;F;56;Челябинск;ACTIVE;2025-03-18
13078;35;F;40;Нижний Новгород;ACTIVE;2025-03-12
13079;18;M;44;Новосибирск;INACTIVE;2025-02-22
13080;65;M;54;Казань;ACTIVE;2025-01-29
13081;27;M;40;Челябинск;ACTIVE;2025-04-05
13082;25;M;52;СПб;INACTIVE;2025-03-29
13083;52;F;46;Екатеринбург;INACTIVE;2025-02-13
13084;39;M;44;СПб;INACTIVE;2025-03-21
13085;67;M;50;Новосибирск;ACTIVE;2025-01-31
13086;63;M;40;Нижний Новгород;INACTIVE;2025-04-01
13087;20;F;52;Новосибирск;ACTIVE;2025-03-09
13088;53;Unisex;46;Екатеринбург;ACTIVE;2025-02-20
13089;55;F;48;Нижний Новгород;INACTIVE;2025-02-04
13090;60;F;54;Казань;ACTIVE;2025-03-03
13091;27;F;52;Москва;ACTIVE;2025-01-18
13092;22;M;44;Новосибирск;INACTIVE;2025-02-14
13093;60;F;56;Екатеринбург;INACTIVE;2025-02-04
13094;61;F;54;Нижний Новгород;INACTIVE;2025-03-02
13095;37;M;46;СПб;INACTIVE;2025-01-04
13096;56;F;44;Екатеринбург;PREMIUM;2025-03-06
13097;50;F;56;Казань;PREMIUM;2025-03-01
13098;57;M;52;Челябинск;PREMIUM;2025-03-09
13099;64;M;52;Екатеринбург;INACTIVE;2025-01-16
13100;19;F;48;Челябинск;ACTIVE;2025-02-27
13101;58;M;48;Нижний Новгород;ACTIVE;2025-02-17
13102;42;F;42;СПб;INACTIVE;2025-03-20
13103;42;F;50;СПб;ACTIVE;2025-03-09
13104;37;F;56;Нижний Новгород;ACTIVE;2025-03-11
13105;58;M;46;Казань;ACTIVE;2025-03-24
13106;68;M;54;Казань;ACTIVE;2025-04-07
13107;69;F;46;Екатеринбург;ACTIVE;2025-02-14
13108;44;F;54;СПб;PREMIUM;2025-02-12
13109;35;F;50;Новосибирск;INACTIVE;2025-03-27
13110;63;M;50;Екатеринбург;ACTIVE;2025-01-26
13111;48;Unisex;46;Нижний Новгород;ACTIVE;2025-01-07
13112;26;F;42;СПб;INACTIVE;2025-03-18
13113;22;F;54;Новосибирск;INACTIVE;2025-02-20
13114;21;F;54;Казань;ACTIVE;2025-01-19
13115;67;M;48;Москва;INACTIVE;2025-03-25
13116;57;F;46;СПб;ACTIVE;2025-04-02
13117;60;F;44;Челябинск;ACTIVE;2025-03-02
13118;40;F;46;Екатеринбург;ACTIVE;2025-01-19
13119;33;F;48;Челябинск;ACTIVE;2025-01-14
13120;49;F;44;Екатеринбург;PREMIUM;2025-01-08
13121;48;F;56;Екатеринбург;ACTIVE;2025-03-04
13122;55;Unisex;46;СПб;ACTIVE;2025-03-25
13123;28;F;52;Казань;PREMIUM;2025-02-10
13124;63;M;44;Казань;INACTIVE;2025-01-11
13125;43;F;48;СПб;ACTIVE;2025-04-06
13126;52;M;52;Челябинск;ACTIVE;2025-04-07
13127;36;F;40;Нижний Новгород;INACTIVE;2025-01-04
13128;25;F;44;Нижний Новгород;PREMIUM;2025-03-23
13129;57;F;44;Челябинск;ACTIVE;2025-01-25
13130;50;F;46;Нижний Новгород;INACTIVE;2025-02-27
13131;27;F;46;СПб;ACTIVE;2025-01-24
13132;49;M;42;Москва;INACTIVE;2025-01-16
13133;25;F;46;Новосибирск;PREMIUM;2025-04-04
13134;68;F;50;Челябинск;PREMIUM;2025-03-02
13135;64;M;54;Новосибирск;ACTIVE;2025-02-15
13136;48;F;44;Новосибирск;ACTIVE;2025-02-01
13137;64;F;56;Екатеринбург;INACTIVE;2025-02-27
13138;62;F;44;Казань;ACTIVE;2025-04-09
13139;59;F;56;СПб;ACTIVE;2025-03-23
13140;52;F;42;Казань;INACTIVE;2025-03-29
13141;24;F;44;СПб;INACTIVE;2025-01-26
13142;34;F;48;Москва;PREMIUM;2025-03-06
13143;20;F;50;Нижний Новгород;PREMIUM;2025-02-12
13144;22;Unisex;40;Москва;PREMIUM;2025-02-05
13145;44;F;40;Екатеринбург;INACTIVE;2025-01-22
13146;29;F;52;Новосибирск;ACTIVE;2025-01-28
13147;66;F;48;Челябинск;ACTIVE;2025-02-17
13148;57;F;40;Новосибирск;PREMIUM;2025-02-27
13149;36;Unisex;50;Москва;INACTIVE;2025-01-24
13150;56;F;46;Екатеринбург;INACTIVE;2025-02-05
13151;68;F;44;СПб;ACTIVE;2025-02-08
13152;20;F;50;Казань;ACTIVE;2025-02-19
13153;45;F;50;Нижний Новгород;PREMIUM;2025-04-08
13154;30;M;48;СПб;ACTIVE;2025-03-09
13155;44;M;52;Казань;INACTIVE;2025-04-06
13156;50;Unisex;54;Нижний Новгород;PREMIUM;2025-01-21
13157;20;Unisex;46;Екатеринбург;PREMIUM;2025-01-08
13158;40;Unisex;48;Нижний Новгород;ACTIVE;2025-04-08
13159;19;F;52;Казань;PREMIUM;2025-04-07
13160;19;M;48;Москва;INACTIVE;2025-02-11
13161;30;Unisex;56;Москва;ACTIVE;2025-03-03
13162;29;F;40;Казань;INACTIVE;2025-02-25
13163;22;F;52;СПб;PREMIUM;2025-02-14
13164;18;M;50;Казань;ACTIVE;2025-01-03
13165;45;M;50;Нижний Новгород;ACTIVE;2025-01-12
13166;54;F;40;Москва;INACTIVE;2025-01-16
13167;27;M;46;Новосибирск;ACTIVE;2025-02-01
13168;67;F;44;Екатеринбург;INACTIVE;2025-03-01
13169;44;M;40;СПб;ACTIVE;2025-02-07
13170;68;M;50;Екатеринбург;PREMIUM;2025-01-05
13171;32;M;52;Москва;INACTIVE;2025-01-08
13172;51;F;56;Нижний Новгород;ACTIVE;2025-01-07
13173;56;Unisex;44;СПб;ACTIVE;2025-02-10
13174;46;M;52;Екатеринбург;PREMIUM;2025-03-24
13175;38;M;40;Нижний Новгород;ACTIVE;2025-03-01
13176;33;F;56;Нижний Новгород;PREMIUM;2025-01-25
13177;60;F;48;Екатеринбург;INACTIVE;2025-03-16
13178;33;F;50;Нижний Новгород;ACTIVE;2025-02-22
13179;31;F;52;Екатеринбург;ACTIVE;2025-02-24
13180;31;Unisex;40;Нижний Новгород;INACTIVE;2025-02-23
13181;28;F;42;СПб;ACTIVE;2025-01-21
13182;25;M;48;Нижний Новгород;PREMIUM;2025-02-16
13183;65;F;52;СПб;PREMIUM;2025-02-09
13184;38;F;40;СПб;ACTIVE;2025-03-30
13185;39;M;50;Нижний Новгород;PREMIUM;2025-03-05
13186;43;F;56;Новосибирск;ACTIVE;2025-01-01
13187;60;F;40;Нижний Новгород;PREMIUM;2025-03-01
13188;19;M;48;Нижний Новгород;ACTIVE;2025-01-21
13189;65;Unisex;46;Челябинск;ACTIVE;2025-04-06
13190;26;F;40;Новосибирск;INACTIVE;2025-03-09
13191;57;F;50;СПб;PREMIUM;2025-01-01
13192;55;F;46;Новосибирск;ACTIVE;2025-01-10
13193;49;Unisex;48;Нижний Новгород;ACTIVE;2025-04-01
13194;31;F;42;Казань;ACTIVE;2025-01-07
13195;65;F;44;Екатеринбург;ACTIVE;2025-02-23
13196;28;F;44;Москва;INACTIVE;2025-02-08
13197;38;F;46;Новосибирск;INACTIVE;2025-01-14
13198;24;F;44;СПб;ACTIVE;2025-02-09
13199;52;F;42;Екатеринбург;ACTIVE;2025-01-12
13200;61;M;46;Новосибирск;ACTIVE;2025-04-02
13201;66;F;48;Челябинск;ACTIVE;2025-03-21
13202;56;M;42;СПб;INACTIVE;2025-03-27
13203;28;F;48;Новосибирск;INACTIVE;2025-04-02
13204;35;F;52;СПб;INACTIVE;2025-01-22
13205;61;M;44;Москва;ACTIVE;2025-03-04
13206;43;F;56;Екатеринбург;INACTIVE;2025-03-02
13207;41;F;56;Новосибирск;INACTIVE;2025-03-27
13208;48;Unisex;54;Екатеринбург;PREMIUM;2025-01-13
13209;47;M;46;Казань;ACTIVE;2025-03-27
13210;21;F;56;Москва;ACTIVE;2025-02-02
