article_id;sku;product_type_name;colour_group_name;season;size;price;cost;margin;margin_percent
3723;WEI81518;Sweater;Pink;Summer;40;8049,0;4668,0;3381,0;42,0
3724;AEH34903;Sweater;Beige;Spring;44;11789,0;6558,0;5231,0;44,4
3725;BTR02551;Trousers;Purple;Spring;50;11342,0;4636,0;6706,0;59,1
3726;KUJ83567;Sweater;Green;Summer;50;13380,0;7207,0;6173,0;46,1
3727;PVO50460;Jacket;Grey;Winter;46;9890,0;4953,0;4937,0;49,9
3728;AAI95218;Coat;White;Autumn;52;7661,0;3793,0;3868,0;50,5
3729;YOS79349;Coat;Navy Blue;Winter;42;8381,0;4512,0;3869,0;46,2
3730;CKD52172;Sweater;Red;Spring;50;9125,0;4008,0;5117,0;56,1
3731;JZB88800;Blouse;Green;Autumn;40;11141,0;6643,0;4498,0;40,4
3732;ZFW09453;Trousers;Blue;Spring;42;8184,0;4330,0;3854,0;47,1
3733;ELO31689;Jeans;Navy Blue;Spring;48;5341,0;2527,0;2814,0;52,7
3734;XUT76995;Jacket;Blue;Summer;50;1833,0;953,0;880,0;48,0
3735;VYL40150;Trousers;Navy Blue;Autumn;54;13039,0;5780,0;7259,0;55,7
3736;QOX61662;Blouse;Red;Winter;40;9442,0;4974,0;4468,0;47,3
3737;RVY11385;Blouse;Red;Spring;50;3941,0;1599,0;2342,0;59,4
3738;MSD41126;Jacket;Beige;Spring;52;10093,0;4726,0;5367,0;53,2
3739;POR79888;Jeans;Black;Winter;50;990,0;544,0;446,0;45,1
3740;SQO45933;Trousers;Red;Summer;54;12316,0;6917,0;5399,0;43,8
3741;CDB24542;Coat;Purple;Winter;56;7832,0;3529,0;4303,0;54,9
3742;CRO02740;Trousers;White;Summer;50;8537,0;4336,0;4201,0;49,2
3743;OBP92852;Skirt;Pink;Summer;46;5147,0;2603,0;2544,0;49,4
3744;LIH80458;Blouse;Blue;Spring;50;3318,0;1607,0;1711,0;51,6
3745;TVX08643;Jeans;White;Winter;44;8470,0;3775,0;4695,0;55,4
3746;LOR69364;Jeans;Blue;Autumn;54;4231,0;2287,0;1944,0;45,9
3747;DZC16064;Blouse;Brown;Spring;40;14963,0;6740,0;8223,0;55,0
3748;WQX18662;Coat;Brown;Winter;46;12990,0;7563,0;5427,0;41,8
3749;KKC63038;Blouse;Beige;Winter;40;1707,0;863,0;844,0;49,4
3750;HDZ44278;Jacket;Green;Spring;42;7180,0;4122,0;3058,0;42,6
3751;IXD76189;Jacket;White;Summer;40;12597,0;5771,0;6826,0;54,2
3752;CTK75473;Skirt;White;Autumn;40;13170,0;7394,0;5776,0;43,9
3753;NHY85674;Jeans;Purple;Winter;48;3678,0;1555,0;2123,0;57,7
3754;QDJ14460;Coat;Red;Summer;56;14138,0;7823,0;6315,0;44,7
3755;BJY92711;Jacket;White;Spring;52;8305,0;3965,0;4340,0;52,3
3756;EFD83057;Skirt;Grey;Spring;46;12142,0;5998,0;6144,0;50,6
3757;NQP84190;Blouse;Navy Blue;Summer;46;1818,0;788,0;1030,0;56,7
3758;UAJ72107;Jeans;Pink;Spring;42;5668,0;2288,0;3380,0;59,6
3759;NJK39621;Coat;White;Autumn;56;6721,0;3584,0;3137,0;46,7
3760;DSS00182;Shirt;Yellow;Summer;44;14127,0;7311,0;6816,0;48,2
3761;GTS72672;Coat;Purple;Winter;54;14036,0;7362,0;6674,0;47,5
3762;AXY42681;Sweater;Yellow;Summer;46;7488,0;3377,0;4111,0;54,9
3763;VMV55637;Sweater;White;Winter;42;13344,0;5976,0;7368,0;55,2
3764;CCY10498;Trousers;Blue;Summer;40;5705,0;3229,0;2476,0;43,4
3765;XNN69851;Jeans;Purple;Autumn;50;2815,0;1555,0;1260,0;44,8
3766;IZI47742;Blouse;Grey;Spring;40;6619,0;3093,0;3526,0;53,3
3767;INL29312;Shirt;Purple;Autumn;46;6458,0;3407,0;3051,0;47,2
3768;SNY17981;Blouse;Black;Winter;40;9775,0;5529,0;4246,0;43,4
3769;ITD33045;Skirt;Black;Autumn;48;7628,0;4407,0;3221,0;42,2
3770;OEA02327;Jacket;White;Autumn;40;10414,0;4178,0;6236,0;59,9
3771;EZE94433;Sweater;Purple;Summer;48;13385,0;7532,0;5853,0;43,7
3772;BDO43650;Dress;Black;Spring;46;2093,0;984,0;1109,0;53,0
3773;RBM26873;Shirt;Beige;Spring;44;987,0;537,0;450,0;45,6
3774;JEJ71160;Shirt;Grey;Autumn;50;9231,0;4378,0;4853,0;52,6
3775;VSY29261;Sweater;Yellow;Autumn;50;1086,0;566,0;520,0;47,9
3776;UCX35833;Jeans;Green;Autumn;54;2246,0;1189,0;1057,0;47,1
3777;SIY25648;Sweater;Brown;Autumn;42;8378,0;4030,0;4348,0;51,9
3778;RJF22546;Jacket;Pink;Winter;52;10273,0;5163,0;5110,0;49,7
3779;VMC77732;Shirt;Yellow;Summer;42;9837,0;5364,0;4473,0;45,5
3780;PMT53540;Blouse;Navy Blue;Winter;48;8036,0;3980,0;4056,0;50,5
3781;NNV44998;Dress;Beige;Winter;46;8619,0;3472,0;5147,0;59,7
3782;DJP42492;Sweater;Brown;Winter;52;5741,0;2311,0;3430,0;59,7
3783;DXP09211;Coat;Blue;Summer;44;4120,0;2193,0;1927,0;46,8
3784;WIO94221;Trousers;Beige;Spring;48;4189,0;2385,0;1804,0;43,1
3785;IYT92344;Sweater;Grey;Autumn;40;11491,0;6401,0;5090,0;44,3
3786;SMA04497;Blouse;White;Winter;50;13928,0;6436,0;7492,0;53,8
3787;KAZ37198;Jeans;White;Autumn;40;13337,0;6591,0;6746,0;50,6
3788;DZU61598;Trousers;White;Spring;48;12733,0;5690,0;7043,0;55,3
3789;NWN47712;Trousers;Navy Blue;Winter;48;3101,0;1854,0;1247,0;40,2
3790;UPF02769;Sweater;Beige;Spring;46;12018,0;5433,0;6585,0;54,8
3791;LET94902;Dress;Brown;Summer;44;11564,0;5588,0;5976,0;51,7
3792;JGE29238;Skirt;Green;Autumn;48;12233,0;6560,0;5673,0;46,4
3793;HWO15384;Shirt;Yellow;Spring;44;1558,0;896,0;662,0;42,5
3794;CZE03250;Skirt;White;Autumn;50;7384,0;3030,0;4354,0;59,0
3795;TAO72365;Jeans;Purple;Summer;52;7667,0;3528,0;4139,0;54,0
3796;CKI33956;Shirt;Beige;Spring;44;5010,0;2574,0;2436,0;48,6
3797;JYE64792;Skirt;Purple;Autumn;46;5097,0;2669,0;2428,0;47,6
3798;WFR34445;Trousers;Brown;Spring;54;13536,0;5604,0;7932,0;58,6
3799;MJF74270;Jacket;Pink;Winter;46;3714,0;1979,0;1735,0;46,7
3800;GPP28596;Jacket;Green;Winter;50;14335,0;7248,0;7087,0;49,4
3801;UEU81608;Jeans;Red;Summer;44;5433,0;3072,0;2361,0;43,5
3802;WCW00213;Dress;Pink;Winter;44;10998,0;4888,0;6110,0;55,6
3803;ZIE19410;Sweater;White;Autumn;48;13132,0;5765,0;7367,0;56,1
3804;ZPC85383;Jacket;Grey;Winter;52;10361,0;5788,0;4573,0;44,1
3805;VVV70896;Skirt;Navy Blue;Winter;44;14896,0;8055,0;6841,0;45,9
3806;OCZ45936;Trousers;White;Autumn;50;8871,0;4953,0;3918,0;44,2
3807;OMG49530;Dress;Brown;Autumn;42;5114,0;2845,0;2269,0;44,4
3808;EFE36053;Dress;Brown;Autumn;48;1889,0;795,0;1094,0;57,9
3809;OZX96467;Dress;Beige;Summer;40;7484,0;3411,0;4073,0;54,4
3810;JXL17401;Jeans;Pink;Autumn;48;11964,0;5408,0;6556,0;54,8
3811;IRC96287;Sweater;Green;Winter;52;9090,0;5335,0;3755,0;41,3
3812;WAZ43568;Dress;Brown;Autumn;46;12306,0;6122,0;6184,0;50,3
3813;RKB95649;Dress;White;Spring;40;13250,0;5594,0;7656,0;57,8
3814;NZM89589;Sweater;Red;Spring;42;8747,0;4005,0;4742,0;54,2
3815;XZK24124;Blouse;Brown;Winter;50;14935,0;8578,0;6357,0;42,6
3816;VRX73382;Trousers;Grey;Spring;40;4575,0;2605,0;1970,0;43,1
3817;ILT32524;Coat;Purple;Spring;50;11880,0;6891,0;4989,0;42,0
3818;CJQ72423;Dress;Yellow;Spring;46;4137,0;1976,0;2161,0;52,2
3819;AQG72460;Jeans;Yellow;Spring;42;11551,0;6102,0;5449,0;47,2
3820;SRT63263;Shirt;White;Summer;42;11311,0;5154,0;6157,0;54,4
3821;ALV28095;Blouse;Pink;Autumn;46;12833,0;5597,0;7236,0;56,4
3822;JNF59516;Jeans;Green;Winter;44;2344,0;948,0;1396,0;59,6
3823;GPH70980;Skirt;Navy Blue;Winter;44;2287,0;1017,0;1270,0;55,5
3824;FFZ80082;Trousers;Beige;Winter;52;5031,0;2621,0;2410,0;47,9
3825;VSV30713;Skirt;Blue;Summer;44;12353,0;7175,0;5178,0;41,9
3826;FNQ42232;Trousers;Blue;Spring;46;2259,0;964,0;1295,0;57,3
3827;LRZ93402;Jacket;Navy Blue;Summer;46;9185,0;5360,0;3825,0;41,6
3828;WDM85415;Blouse;Grey;Winter;50;1004,0;471,0;533,0;53,1
3829;UST28001;Dress;Beige;Spring;50;7996,0;3881,0;4115,0;51,5
3830;MBU18339;Dress;Grey;Winter;44;6756,0;3196,0;3560,0;52,7
3831;GWM62128;Jeans;Navy Blue;Spring;44;11438,0;5510,0;5928,0;51,8
3832;LGF38374;Blouse;White;Winter;44;14716,0;6649,0;8067,0;54,8
3833;PWA83761;Coat;Brown;Winter;50;2400,0;1295,0;1105,0;46,0
3834;ATA45370;Blouse;Grey;Spring;44;2622,0;1446,0;1176,0;44,9
3835;CVS61118;Jeans;Purple;Spring;40;1896,0;1071,0;825,0;43,5
3836;KCF11436;Shirt;Red;Summer;50;1548,0;725,0;823,0;53,2
3837;NHR69924;Shirt;Purple;Spring;52;6420,0;3550,0;2870,0;44,7
3838;NAX59400;Sweater;Purple;Autumn;48;12577,0;6635,0;5942,0;47,2
3839;UKQ10400;Jacket;Purple;Winter;54;707,0;418,0;289,0;40,9
3840;LFN64751;Skirt;Black;Summer;50;8753,0;4245,0;4508,0;51,5
3841;AGV32932;Jacket;Purple;Summer;44;3416,0;2044,0;1372,0;40,2
3842;RWW64561;Sweater;Yellow;Autumn;46;14290,0;7832,0;6458,0;45,2
3843;WOV26392;Skirt;Grey;Winter;48;9991,0;5548,0;4443,0;44,5
3844;YLT36899;Skirt;Black;Summer;40;2641,0;1070,0;1571,0;59,5
3845;XOR99509;Shirt;Brown;Spring;40;10401,0;5195,0;5206,0;50,1
3846;ZAQ30734;Jeans;White;Winter;40;14000,0;7079,0;6921,0;49,4
3847;QBT18686;Blouse;Brown;Winter;42;9153,0;3736,0;5417,0;59,2
3848;PQJ29812;Jeans;Purple;Summer;48;4196,0;1940,0;2256,0;53,8
3849;WKG02461;Sweater;Yellow;Summer;44;12653,0;7480,0;5173,0;40,9
3850;JUV86211;Trousers;Red;Winter;42;7987,0;3875,0;4112,0;51,5
3851;WQJ09301;Blouse;Purple;Summer;48;10793,0;4720,0;6073,0;56,3
3852;CYD09891;Coat;Black;Autumn;42;1211,0;609,0;602,0;49,7
3853;XHW70299;Jacket;Black;Summer;48;11497,0;4676,0;6821,0;59,3
3854;JNS25486;Jacket;Pink;Autumn;42;14045,0;7067,0;6978,0;49,7
3855;XPN72763;Dress;Brown;Summer;48;11316,0;5871,0;5445,0;48,1
3856;NCW54815;Jacket;Pink;Summer;42;1397,0;659,0;738,0;52,8
3857;DYW58038;Coat;Grey;Summer;52;13466,0;7440,0;6026,0;44,7
3858;JMK55733;Jeans;Red;Winter;44;9436,0;4031,0;5405,0;57,3
3859;BBN57868;Jeans;Beige;Summer;48;4646,0;2674,0;1972,0;42,4
3860;GNK63875;Jacket;Purple;Spring;48;4543,0;2685,0;1858,0;40,9
3861;HTX87512;Jacket;Grey;Winter;42;11271,0;4511,0;6760,0;60,0
3862;KHG34853;Coat;Purple;Autumn;46;3252,0;1849,0;1403,0;43,1
3863;UPU93358;Dress;Navy Blue;Spring;50;11913,0;5971,0;5942,0;49,9
3864;NSR47374;Jeans;Beige;Spring;40;11252,0;5539,0;5713,0;50,8
3865;MMJ83812;Sweater;Black;Winter;40;4464,0;1999,0;2465,0;55,2
3866;LWT82560;Sweater;Black;Summer;46;8976,0;4393,0;4583,0;51,1
3867;BHI39536;Blouse;Green;Spring;42;10441,0;6161,0;4280,0;41,0
3868;KXX81415;Blouse;White;Autumn;46;8406,0;3717,0;4689,0;55,8
3869;URM13299;Trousers;Brown;Summer;50;11951,0;5208,0;6743,0;56,4
3870;ULG70379;Dress;Brown;Autumn;48;1083,0;486,0;597,0;55,1
3871;ZMR31023;Sweater;White;Autumn;40;4628,0;2362,0;2266,0;49,0
3872;CQH49802;Coat;Navy Blue;Summer;42;639,0;374,0;265,0;41,5
3873;JOU36389;Blouse;Pink;Autumn;46;948,0;488,0;460,0;48,5
3874;UYL59239;Jacket;Blue;Spring;42;12999,0;5833,0;7166,0;55,1
3875;RSW45573;Jeans;Yellow;Winter;50;6283,0;3067,0;3216,0;51,2
3876;AZT05702;Blouse;Grey;Winter;42;9954,0;4759,0;5195,0;52,2
3877;MJI43165;Dress;Pink;Autumn;48;13786,0;5643,0;8143,0;59,1
3878;PFO87698;Jeans;White;Spring;48;12099,0;6075,0;6024,0;49,8
3879;RKN98956;Dress;Beige;Summer;40;10563,0;4491,0;6072,0;57,5
3880;ACJ75503;Coat;Grey;Autumn;56;14192,0;8067,0;6125,0;43,2
3881;FBK06162;Trousers;Green;Spring;48;12382,0;6312,0;6070,0;49,0
3882;FOG51062;Blouse;Yellow;Summer;48;3643,0;2073,0;1570,0;43,1
3883;OLE69565;Coat;Red;Winter;42;2878,0;1701,0;1177,0;40,9
3884;HYN74447;Blouse;Red;Summer;50;7586,0;4465,0;3121,0;41,1
3885;HVD02502;Jeans;Pink;Spring;46;8828,0;3709,0;5119,0;58,0
3886;TKH27420;Jacket;Brown;Summer;48;6431,0;3788,0;2643,0;41,1
3887;MOT77542;Dress;Brown;Spring;50;877,0;490,0;387,0;44,1
3888;PQN65482;Jeans;Blue;Spring;50;3251,0;1806,0;1445,0;44,4
3889;OIN63936;Shirt;Green;Summer;52;9701,0;4055,0;5646,0;58,2
3890;ZOS28343;Sweater;Navy Blue;Spring;40;4348,0;1895,0;2453,0;56,4
3891;DPA13778;Dress;Pink;Spring;50;3394,0;2020,0;1374,0;40,5
3892;YUG93495;Jacket;Black;Winter;42;12427,0;5501,0;6926,0;55,7
3893;YDZ11716;Coat;White;Winter;50;11672,0;5063,0;6609,0;56,6
3894;QZQ25192;Blouse;Navy Blue;Spring;44;7369,0;3482,0;3887,0;52,7
3895;FMO29605;Trousers;Beige;Autumn;54;14480,0;8437,0;6043,0;41,7
3896;MHW53502;Dress;Navy Blue;Spring;46;3554,0;1760,0;1794,0;50,5
3897;IPR93766;Trousers;Navy Blue;Summer;40;9306,0;5436,0;3870,0;41,6
3898;RUJ85508;Shirt;Red;Winter;44;9098,0;4248,0;4850,0;53,3
3899;IWD37622;Trousers;Navy Blue;Spring;54;8663,0;3858,0;4805,0;55,5
3900;PFK24319;Sweater;Brown;Summer;46;14596,0;7284,0;7312,0;50,1
3901;JWU10195;Skirt;Blue;Spring;40;11343,0;5933,0;5410,0;47,7
3902;LLC30360;Dress;Navy Blue;Spring;42;1099,0;526,0;573,0;52,1
3903;ZJY03312;Coat;Yellow;Summer;46;14549,0;6826,0;7723,0;53,1
3904;WOB02111;Sweater;Yellow;Summer;50;10489,0;4653,0;5836,0;55,6
3905;OWM47286;Trousers;Brown;Autumn;46;4711,0;2144,0;2567,0;54,5
3906;RBH25009;Skirt;White;Autumn;42;728,0;389,0;339,0;46,6
3907;UQC80310;Blouse;Yellow;Autumn;46;2102,0;996,0;1106,0;52,6
3908;GLV79573;Jacket;Pink;Summer;40;3210,0;1335,0;1875,0;58,4
3909;PID01649;Skirt;Pink;Summer;48;5190,0;2219,0;2971,0;57,2
3910;UFX51386;Skirt;Purple;Autumn;44;957,0;454,0;503,0;52,6
3911;MXS10051;Jacket;Blue;Autumn;46;7975,0;4665,0;3310,0;41,5
3912;XDK52824;Sweater;Beige;Spring;52;4238,0;2016,0;2222,0;52,4
3913;HLZ12012;Jacket;Pink;Spring;50;7662,0;3158,0;4504,0;58,8
3914;UEL38120;Dress;Black;Winter;42;4642,0;2245,0;2397,0;51,6
3915;KJN41431;Skirt;Pink;Summer;46;5072,0;2707,0;2365,0;46,6
3916;LDB26404;Blouse;White;Summer;42;5567,0;2888,0;2679,0;48,1
3917;IAX37864;Jacket;Purple;Summer;50;7304,0;3329,0;3975,0;54,4
3918;MLA40016;Blouse;Brown;Winter;40;1371,0;737,0;634,0;46,2
3919;CJW58937;Sweater;Beige;Autumn;42;9771,0;5141,0;4630,0;47,4
3920;OFS26357;Jeans;Brown;Autumn;40;11659,0;5065,0;6594,0;56,6
3921;SZW44042;Blouse;White;Summer;44;12570,0;5436,0;7134,0;56,8
3922;DCN02327;Dress;Navy Blue;Spring;42;2055,0;1047,0;1008,0;49,1
3923;UQR75100;Blouse;Black;Summer;44;1509,0;803,0;706,0;46,8
3924;UXI35706;Dress;Brown;Spring;48;5005,0;2965,0;2040,0;40,8
3925;EKJ29223;Sweater;Blue;Autumn;52;11725,0;5679,0;6046,0;51,6
3926;SJH48088;Skirt;Yellow;Summer;48;12338,0;6823,0;5515,0;44,7
3927;DUG44617;Jeans;Navy Blue;Autumn;40;9002,0;3811,0;5191,0;57,7
3928;AZH08376;Coat;Purple;Winter;52;1866,0;1078,0;788,0;42,2
3929;ORU89654;Jeans;Grey;Autumn;46;5534,0;2914,0;2620,0;47,3
3930;LVO31340;Blouse;Blue;Spring;46;3879,0;2040,0;1839,0;47,4
3931;PMT97270;Dress;Grey;Spring;42;764,0;327,0;437,0;57,2
3932;BJJ80371;Shirt;Red;Autumn;44;12293,0;5015,0;7278,0;59,2
3933;SBP93606;Dress;Black;Summer;48;9437,0;5099,0;4338,0;46,0
3934;VSB37698;Sweater;Black;Winter;50;7289,0;3086,0;4203,0;57,7
3935;VZI28468;Skirt;Brown;Summer;46;12273,0;5221,0;7052,0;57,5
3936;ZWA21056;Trousers;Red;Spring;48;7141,0;3124,0;4017,0;56,3
3937;LQS45847;Jeans;White;Autumn;46;1063,0;446,0;617,0;58,0
3938;ZVR78055;Skirt;Red;Summer;44;13278,0;6972,0;6306,0;47,5
3939;WTA69285;Skirt;Red;Winter;40;1666,0;807,0;859,0;51,6
3940;BHO80401;Sweater;Yellow;Autumn;40;10672,0;4837,0;5835,0;54,7
3941;DRR53866;Coat;Purple;Autumn;42;8014,0;3912,0;4102,0;51,2
3942;MVW70646;Blouse;Brown;Spring;40;8007,0;4555,0;3452,0;43,1
3943;NWC54679;Skirt;Purple;Spring;40;1916,0;1122,0;794,0;41,4
3944;HAM23537;Jacket;Beige;Autumn;42;13473,0;6703,0;6770,0;50,2
3945;RZV13889;Shirt;Navy Blue;Summer;48;4442,0;2280,0;2162,0;48,7
3946;JGY89677;Coat;Yellow;Winter;52;12190,0;5503,0;6687,0;54,9
3947;UPJ03478;Jeans;Grey;Winter;42;11501,0;5782,0;5719,0;49,7
3948;SKM31117;Blouse;Brown;Spring;46;3043,0;1673,0;1370,0;45,0
3949;GLZ46399;Blouse;Beige;Spring;46;12907,0;6433,0;6474,0;50,2
3950;RYR35365;Blouse;Yellow;Winter;50;4846,0;2231,0;2615,0;54,0
3951;TED00268;Trousers;Beige;Autumn;54;12562,0;6487,0;6075,0;48,4
3952;LPD81045;Coat;Brown;Winter;42;13569,0;7997,0;5572,0;41,1
3953;EJR20742;Blouse;Purple;Autumn;44;3537,0;2043,0;1494,0;42,2
3954;IKD77423;Blouse;Brown;Spring;46;7098,0;3931,0;3167,0;44,6
3955;ILE16792;Skirt;Yellow;Autumn;40;11671,0;5313,0;6358,0;54,5
3956;NCO48523;Dress;Purple;Autumn;44;10537,0;4724,0;5813,0;55,2
3957;LOE15065;Sweater;Black;Winter;46;4086,0;2320,0;1766,0;43,2
3958;IYU52783;Blouse;Beige;Spring;42;902,0;394,0;508,0;56,3
3959;TQI96448;Trousers;Black;Spring;52;10495,0;5469,0;5026,0;47,9
3960;CHB13333;Jeans;Red;Autumn;50;4056,0;1978,0;2078,0;51,2
3961;NSB33819;Coat;Black;Summer;56;5925,0;2925,0;3000,0;50,6
3962;EQN71584;Blouse;Black;Spring;44;3764,0;1848,0;1916,0;50,9
3963;JKW21158;Dress;Green;Autumn;44;11723,0;6799,0;4924,0;42,0
3964;UZU53372;Skirt;White;Winter;42;2272,0;948,0;1324,0;58,3
3965;XQH80701;Sweater;Pink;Summer;52;12174,0;6776,0;5398,0;44,3
3966;MTM63819;Dress;Beige;Spring;40;10338,0;5862,0;4476,0;43,3
3967;AWU58669;Trousers;Navy Blue;Autumn;44;6851,0;4032,0;2819,0;41,1
3968;QFE86249;Shirt;Blue;Summer;42;14051,0;6892,0;7159,0;51,0
3969;FHN61348;Sweater;Blue;Summer;48;5979,0;2990,0;2989,0;50,0
3970;HJB09488;Trousers;Grey;Autumn;50;5867,0;3475,0;2392,0;40,8
3971;EEV33419;Dress;Navy Blue;Winter;50;6457,0;3175,0;3282,0;50,8
3972;YVI23716;Coat;Purple;Summer;50;2710,0;1357,0;1353,0;49,9
3973;OAV04623;Coat;Black;Autumn;46;6893,0;3215,0;3678,0;53,4
3974;XXU98267;Skirt;Pink;Spring;46;11889,0;4831,0;7058,0;59,4
3975;BBU95905;Skirt;Blue;Autumn;44;7638,0;3717,0;3921,0;51,3
3976;UCE12701;Blouse;Blue;Winter;42;10793,0;5731,0;5062,0;46,9
3977;XEQ43306;Shirt;Blue;Autumn;48;10950,0;5891,0;5059,0;46,2
3978;LRC79216;Shirt;White;Autumn;52;10597,0;4253,0;6344,0;59,9
3979;LJU13980;Skirt;Red;Winter;40;1835,0;1028,0;807,0;44,0
3980;XSW54667;Blouse;Yellow;Winter;48;14757,0;7356,0;7401,0;50,2
3981;OOS18518;Blouse;Purple;Spring;46;14305,0;7212,0;7093,0;49,6
3982;WQC25921;Skirt;Red;Winter;44;3010,0;1783,0;1227,0;40,8
3983;CAC89635;Jacket;Green;Winter;44;11805,0;5394,0;6411,0;54,3
3984;EDW41988;Sweater;Pink;Summer;42;2999,0;1656,0;1343,0;44,8
3985;ALX16533;Trousers;Purple;Winter;48;11882,0;6119,0;5763,0;48,5
3986;QNY33205;Jeans;Red;Autumn;54;3202,0;1730,0;1472,0;46,0
3987;MYP23836;Coat;Brown;Winter;56;3497,0;1691,0;1806,0;51,6
3988;CKY65991;Jeans;Beige;Spring;50;13911,0;6341,0;7570,0;54,4
3989;DCR80031;Jeans;Navy Blue;Autumn;46;11167,0;5687,0;5480,0;49,1
3990;CKW78212;Coat;Blue;Spring;50;652,0;310,0;342,0;52,5
3991;SAD88939;Blouse;Navy Blue;Spring;46;2195,0;976,0;1219,0;55,5
3992;MCG70128;Coat;Yellow;Spring;42;1255,0;713,0;542,0;43,2
3993;TGG47840;Dress;Yellow;Summer;44;9106,0;4509,0;4597,0;50,5
3994;UQT66655;Jacket;Navy Blue;Spring;52;6771,0;3856,0;2915,0;43,1
3995;QXL34058;Jeans;Grey;Spring;54;9352,0;4627,0;4725,0;50,5
3996;WMD06126;Jacket;Beige;Spring;42;9610,0;4914,0;4696,0;48,9
3997;AVS83068;Jacket;Brown;Autumn;40;14554,0;8719,0;5835,0;40,1
3998;TSM92493;Jeans;Brown;Summer;42;8306,0;4903,0;3403,0;41,0
3999;EJX48952;Jacket;Yellow;Winter;48;3157,0;1434,0;1723,0;54,6
4000;EZL77753;Blouse;Navy Blue;Spring;42;7502,0;4304,0;3198,0;42,6
4001;EOC57513;Skirt;Grey;Autumn;50;7099,0;3394,0;3705,0;52,2
4002;ERE85408;Jeans;Red;Autumn;44;5626,0;2331,0;3295,0;58,6
4003;TBE83972;Trousers;Blue;Summer;44;6179,0;3183,0;2996,0;48,5
4004;NPP00451;Shirt;Brown;Spring;50;2611,0;1555,0;1056,0;40,4
4005;CEG77389;Jacket;Brown;Winter;54;14789,0;8797,0;5992,0;40,5
4006;ZAM05995;Coat;Black;Spring;42;2939,0;1250,0;1689,0;57,5
4007;RPU37457;Skirt;Yellow;Spring;46;2980,0;1652,0;1328,0;44,6
4008;KTG98936;Trousers;Blue;Summer;42;9230,0;5174,0;4056,0;43,9
4009;VOT21953;Skirt;Beige;Autumn;50;5777,0;2737,0;3040,0;52,6
4010;FVE03025;Trousers;Green;Spring;52;14789,0;7864,0;6925,0;46,8
4011;FRC79054;Jacket;Pink;Summer;40;8984,0;4471,0;4513,0;50,2
4012;IRZ84436;Blouse;Brown;Winter;50;14904,0;6641,0;8263,0;55,4
4013;YIA02891;Blouse;White;Summer;48;8099,0;4473,0;3626,0;44,8
4014;GKS87490;Jacket;White;Winter;42;1667,0;754,0;913,0;54,8
4015;SWV16510;Shirt;Green;Autumn;40;10248,0;4797,0;5451,0;53,2
4016;BUN67738;Jacket;Beige;Summer;48;10901,0;4775,0;6126,0;56,2
4017;RTW31801;Sweater;Yellow;Winter;50;3209,0;1745,0;1464,0;45,6
4018;TYL74803;Sweater;Purple;Spring;48;4044,0;1989,0;2055,0;50,8
4019;VFZ10549;Jacket;Red;Summer;46;10319,0;5043,0;5276,0;51,1
4020;BLT75280;Coat;Green;Autumn;42;5295,0;2758,0;2537,0;47,9
4021;VNN07297;Blouse;Green;Winter;40;4590,0;1980,0;2610,0;56,9
4022;RXD53700;Coat;Red;Spring;46;5743,0;3329,0;2414,0;42,0
4023;BNZ06447;Jeans;Pink;Spring;50;12723,0;6273,0;6450,0;50,7
4024;ETH64906;Trousers;Blue;Summer;46;5986,0;2833,0;3153,0;52,7
4025;ZHQ62731;Dress;Navy Blue;Spring;46;2732,0;1162,0;1570,0;57,5
4026;BJW82306;Jacket;Green;Winter;44;11892,0;5156,0;6736,0;56,6
4027;CDI37517;Skirt;Pink;Winter;48;7302,0;4265,0;3037,0;41,6
4028;TZR12948;Blouse;Pink;Autumn;44;5732,0;2816,0;2916,0;50,9
4029;SDC37785;Jacket;Grey;Spring;54;8094,0;4407,0;3687,0;45,6
4030;TYO79844;Dress;Black;Summer;40;9753,0;4058,0;5695,0;58,4
4031;LJB54076;Jacket;Green;Autumn;50;5355,0;2831,0;2524,0;47,1
4032;CZF46124;Coat;Pink;Summer;56;3162,0;1848,0;1314,0;41,6
4033;BJP37458;Blouse;Purple;Summer;44;8111,0;3731,0;4380,0;54,0
4034;QUV21564;Shirt;White;Spring;40;13727,0;7081,0;6646,0;48,4
4035;ZRU70673;Trousers;Grey;Summer;54;6918,0;4068,0;2850,0;41,2
4036;MII15753;Jeans;Navy Blue;Summer;52;7147,0;3887,0;3260,0;45,6
4037;RSA98675;Jeans;Navy Blue;Summer;42;5536,0;2283,0;3253,0;58,8
4038;LRI04588;Blouse;Navy Blue;Spring;50;13395,0;6373,0;7022,0;52,4
4039;AZT90346;Dress;Yellow;Winter;46;3166,0;1321,0;1845,0;58,3
4040;ERJ63323;Skirt;Pink;Autumn;40;5453,0;3121,0;2332,0;42,8
4041;HTA79764;Trousers;Pink;Summer;50;3104,0;1628,0;1476,0;47,6
4042;SNN95868;Coat;Pink;Winter;42;6575,0;3888,0;2687,0;40,9
4043;DZC97416;Blouse;Brown;Spring;48;14747,0;5957,0;8790,0;59,6
4044;YAT37011;Skirt;Blue;Autumn;48;1801,0;873,0;928,0;51,5
4045;KRJ46829;Sweater;Yellow;Autumn;44;12378,0;5210,0;7168,0;57,9
4046;ASI44522;Sweater;Purple;Spring;40;3591,0;1688,0;1903,0;53,0
4047;YDH89025;Sweater;Red;Spring;46;14868,0;6429,0;8439,0;56,8
