;customer_id;ltv;orders;total_margin;favorite_size;segment
9719;11207;36639,0;4;16574,0;40;Loyal (3-4 заказа)
9720;11208;11951,0;1;6743,0;50;New (1 заказ)
9721;11209;14672,0;2;8048,0;42;Regular (2 заказа)
9722;11210;20042,0;4;10568,0;40;Loyal (3-4 заказа)
9723;11211;4141,0;1;2294,0;48;New (1 заказ)
9724;11212;26967,0;3;13780,0;48;Loyal (3-4 заказа)
9725;11213;6599,0;1;3633,0;48;New (1 заказ)
9726;11214;8814,0;1;3627,0;48;New (1 заказ)
9727;11215;5765,0;2;2419,0;52;Regular (2 заказа)
9728;11217;43377,0;4;22864,0;40;Loyal (3-4 заказа)
9729;11218;8142,0;2;3592,0;44;Regular (2 заказа)
9730;11219;28018,0;4;14307,0;40;Loyal (3-4 заказа)
9731;11220;10143,0;2;5344,0;40;Regular (2 заказа)
9732;11221;18996,0;3;9952,0;40;Loyal (3-4 заказа)
9733;11222;13992,0;1;5855,0;48;New (1 заказ)
9734;11223;22010,0;3;11068,0;44;Loyal (3-4 заказа)
9735;11225;31471,0;3;15708,0;46;Loyal (3-4 заказа)
9736;11226;8109,0;2;4380,0;44;Regular (2 заказа)
9737;11227;3264,0;1;1498,0;48;New (1 заказ)
9738;11228;28234,0;3;13650,0;44;Loyal (3-4 заказа)
9739;11229;17930,0;2;9132,0;50;Regular (2 заказа)
9740;11231;19651,0;3;10039,0;50;Loyal (3-4 заказа)
9741;11232;11568,0;1;6279,0;40;New (1 заказ)
9742;11233;24024,0;3;12010,0;40;Loyal (3-4 заказа)
9743;11234;13743,0;1;6508,0;42;New (1 заказ)
9744;11235;11951,0;1;6743,0;50;New (1 заказ)
9745;11236;10563,0;1;5786,0;48;New (1 заказ)
9746;11237;13857,0;2;7619,0;46;Regular (2 заказа)
9747;11238;5072,0;1;2725,0;50;New (1 заказ)
9748;11239;10674,0;2;4758,0;42;Regular (2 заказа)
9749;11240;17939,0;2;7833,0;40;Regular (2 заказа)
9750;11241;5668,0;2;2605,0;42;Regular (2 заказа)
9751;11242;12174,0;1;5952,0;42;New (1 заказ)
9752;11243;20080,0;3;9723,0;44;Loyal (3-4 заказа)
9753;11244;21489,0;2;10943,0;50;Regular (2 заказа)
9754;11245;12449,0;2;5449,0;40;Regular (2 заказа)
9755;11246;9840,0;1;4200,0;48;New (1 заказ)
9756;11247;8440,0;2;4550,0;48;Regular (2 заказа)
9757;11248;25732,0;3;12391,0;50;Loyal (3-4 заказа)
9758;11249;49048,0;4;24065,0;48;Loyal (3-4 заказа)
9759;11250;26015,0;2;12039,0;46;Regular (2 заказа)
9760;11251;9039,0;1;5416,0;52;New (1 заказ)
9761;11253;13391,0;1;7892,0;50;New (1 заказ)
9762;11254;10643,0;1;6166,0;46;New (1 заказ)
9763;11255;14590,0;1;6067,0;48;New (1 заказ)
9764;11256;23112,0;2;12974,0;44;Regular (2 заказа)
9765;11257;9321,0;1;4651,0;50;New (1 заказ)
9766;11258;12094,0;3;5336,0;40;Loyal (3-4 заказа)
9767;11259;24842,0;3;11738,0;48;Loyal (3-4 заказа)
9768;11260;17640,0;2;8880,0;42;Regular (2 заказа)
9769;11261;19915,0;3;10843,0;40;Loyal (3-4 заказа)
9770;11262;44200,0;5;23838,0;40;VIP (5+ заказов)
9771;11263;54637,0;6;26961,0;50;VIP (5+ заказов)
9772;11264;13259,0;3;6534,0;42;Loyal (3-4 заказа)
9773;11265;4007,0;1;1685,0;50;New (1 заказ)
9774;11266;25315,0;3;12248,0;46;Loyal (3-4 заказа)
9775;11267;23371,0;5;10679,0;48;VIP (5+ заказов)
9776;11268;35729,0;5;16389,0;40;VIP (5+ заказов)
9777;11269;11238,0;1;5452,0;50;New (1 заказ)
9778;11270;22021,0;3;10045,0;52;Loyal (3-4 заказа)
9779;11271;18109,0;2;10216,0;42;Regular (2 заказа)
9780;11272;49109,0;5;25144,0;40;VIP (5+ заказов)
9781;11273;3764,0;2;2005,0;48;Regular (2 заказа)
9782;11274;3425,0;1;1978,0;42;New (1 заказ)
9783;11275;2051,0;1;970,0;50;New (1 заказ)
9784;11276;14233,0;3;6042,0;42;Loyal (3-4 заказа)
9785;11278;6549,0;1;3245,0;50;New (1 заказ)
9786;11279;9690,0;1;3906,0;42;New (1 заказ)
9787;11281;26814,0;3;13757,0;40;Loyal (3-4 заказа)
9788;11282;28487,0;3;13589,0;40;Loyal (3-4 заказа)
9789;11283;10146,0;3;5464,0;44;Loyal (3-4 заказа)
9790;11285;11548,0;1;4870,0;48;New (1 заказ)
9791;11286;20480,0;3;9096,0;40;Loyal (3-4 заказа)
9792;11288;19579,0;3;9659,0;48;Loyal (3-4 заказа)
9793;11289;10408,0;1;5867,0;44;New (1 заказ)
9794;11290;15625,0;2;7126,0;44;Regular (2 заказа)
9795;11292;38099,0;5;19347,0;40;VIP (5+ заказов)
9796;11293;29270,0;3;13572,0;40;Loyal (3-4 заказа)
9797;11294;8427,0;2;4474,0;40;Regular (2 заказа)
9798;11295;23445,0;3;11769,0;46;Loyal (3-4 заказа)
9799;11296;9356,0;1;5557,0;44;New (1 заказ)
9800;11297;5777,0;1;3040,0;50;New (1 заказ)
9801;11298;8755,0;1;4760,0;40;New (1 заказ)
9802;11300;4460,0;2;2171,0;44;Regular (2 заказа)
9803;11302;29586,0;4;14672,0;42;Loyal (3-4 заказа)
9804;11303;10195,0;2;5246,0;40;Regular (2 заказа)
9805;11304;26420,0;3;14082,0;46;Loyal (3-4 заказа)
9806;11305;13899,0;1;5830,0;48;New (1 заказ)
9807;11306;4793,0;1;2607,0;48;New (1 заказ)
9808;11307;21832,0;2;11540,0;44;Regular (2 заказа)
9809;11308;21736,0;3;11871,0;42;Loyal (3-4 заказа)
9810;11309;7034,0;1;3141,0;46;New (1 заказ)
9811;11310;33727,0;3;16529,0;48;Loyal (3-4 заказа)
9812;11312;29766,0;3;14746,0;40;Loyal (3-4 заказа)
9813;11315;40730,0;4;20539,0;40;Loyal (3-4 заказа)
9814;11316;18673,0;2;10600,0;40;Regular (2 заказа)
9815;11317;20647,0;2;10251,0;40;Regular (2 заказа)
9816;11318;5455,0;2;2769,0;40;Regular (2 заказа)
9817;11319;12025,0;2;6864,0;48;Regular (2 заказа)
9818;11321;1415,0;1;659,0;54;New (1 заказ)
9819;11322;21027,0;2;11525,0;40;Regular (2 заказа)
9820;11323;11524,0;2;5035,0;40;Regular (2 заказа)
9821;11324;27959,0;2;14967,0;44;Regular (2 заказа)
9822;11325;8435,0;2;4098,0;50;Regular (2 заказа)
9823;11326;14492,0;1;8141,0;42;New (1 заказ)
9824;11327;7002,0;1;2847,0;50;New (1 заказ)
9825;11328;16877,0;2;7863,0;44;Regular (2 заказа)
9826;11330;5492,0;2;2460,0;42;Regular (2 заказа)
9827;11333;14783,0;3;7376,0;44;Loyal (3-4 заказа)
9828;11334;31179,0;4;16718,0;40;Loyal (3-4 заказа)
9829;11335;19494,0;2;9680,0;44;Regular (2 заказа)
9830;11336;28717,0;3;14976,0;50;Loyal (3-4 заказа)
9831;11338;1774,0;1;955,0;46;New (1 заказ)
9832;11339;11804,0;2;6346,0;40;Regular (2 заказа)
9833;11340;12011,0;1;7180,0;50;New (1 заказ)
9834;11341;9034,0;1;4722,0;50;New (1 заказ)
9835;11342;38824,0;7;20732,0;48;VIP (5+ заказов)
9836;11343;26018,0;4;12121,0;40;Loyal (3-4 заказа)
9837;11344;7938,0;2;4074,0;52;Regular (2 заказа)
9838;11345;27571,0;2;12498,0;48;Regular (2 заказа)
9839;11346;28332,0;3;12361,0;52;Loyal (3-4 заказа)
9840;11347;15798,0;2;6556,0;40;Regular (2 заказа)
9841;11348;826,0;1;385,0;42;New (1 заказ)
9842;11349;38002,0;6;19421,0;46;VIP (5+ заказов)
9843;11350;14672,0;1;6145,0;46;New (1 заказ)
9844;11351;23357,0;3;13447,0;46;Loyal (3-4 заказа)
9845;11352;5238,0;1;2973,0;52;New (1 заказ)
9846;11354;22441,0;2;12598,0;40;Regular (2 заказа)
9847;11356;29201,0;3;14172,0;46;Loyal (3-4 заказа)
9848;11357;7464,0;2;3294,0;42;Regular (2 заказа)
9849;11358;11254,0;1;6146,0;52;New (1 заказ)
9850;11359;6708,0;2;3813,0;42;Regular (2 заказа)
9851;11360;12032,0;1;7204,0;44;New (1 заказ)
9852;11361;41185,0;3;20149,0;42;Loyal (3-4 заказа)
9853;11362;11816,0;1;5626,0;50;New (1 заказ)
9854;11363;12531,0;1;6186,0;42;New (1 заказ)
9855;11364;27545,0;4;13164,0;42;Loyal (3-4 заказа)
9856;11365;12546,0;2;7415,0;44;Regular (2 заказа)
9857;11366;35633,0;6;20178,0;42;VIP (5+ заказов)
9858;11367;735,0;1;347,0;54;New (1 заказ)
9859;11368;33326,0;5;16249,0;40;VIP (5+ заказов)
9860;11369;10928,0;1;6225,0;48;New (1 заказ)
9861;11371;29728,0;3;14243,0;44;Loyal (3-4 заказа)
9862;11372;33216,0;3;16702,0;42;Loyal (3-4 заказа)
9863;11373;32936,0;4;17960,0;52;Loyal (3-4 заказа)
9864;11375;18644,0;2;9304,0;50;Regular (2 заказа)
9865;11376;16939,0;3;7881,0;50;Loyal (3-4 заказа)
9866;11377;12370,0;2;5818,0;44;Regular (2 заказа)
9867;11380;9652,0;1;5737,0;50;New (1 заказ)
9868;11381;6670,0;1;3874,0;40;New (1 заказ)
9869;11382;12243,0;1;6694,0;54;New (1 заказ)
9870;11383;5141,0;1;2407,0;42;New (1 заказ)
9871;11385;14593,0;2;7333,0;42;Regular (2 заказа)
9872;11386;26551,0;3;13377,0;48;Loyal (3-4 заказа)
9873;11387;5005,0;2;2373,0;40;Regular (2 заказа)
9874;11388;8022,0;2;4548,0;40;Regular (2 заказа)
9875;11389;49185,0;6;24554,0;40;VIP (5+ заказов)
9876;11390;9051,0;2;3997,0;40;Regular (2 заказа)
9877;11392;11089,0;1;6605,0;48;New (1 заказ)
9878;11393;12142,0;2;6507,0;40;Regular (2 заказа)
9879;11394;9067,0;1;3945,0;46;New (1 заказ)
9880;11395;16338,0;3;8087,0;46;Loyal (3-4 заказа)
9881;11396;11235,0;2;5908,0;44;Regular (2 заказа)
9882;11397;20907,0;2;10673,0;42;Regular (2 заказа)
9883;11399;21340,0;2;10507,0;42;Regular (2 заказа)
9884;11400;70634,0;6;35266,0;44;VIP (5+ заказов)
9885;11402;25476,0;3;12333,0;40;Loyal (3-4 заказа)
9886;11403;27707,0;3;14089,0;42;Loyal (3-4 заказа)
9887;11404;5279,0;2;2623,0;46;Regular (2 заказа)
9888;11405;5340,0;1;3138,0;50;New (1 заказ)
9889;11407;7946,0;1;3390,0;50;New (1 заказ)
9890;11408;1889,0;1;1094,0;48;New (1 заказ)
9891;11409;2208,0;1;969,0;54;New (1 заказ)
9892;11410;12616,0;1;5977,0;50;New (1 заказ)
9893;11411;42405,0;6;22866,0;40;VIP (5+ заказов)
9894;11412;9595,0;1;5524,0;46;New (1 заказ)
9895;11413;31316,0;3;16494,0;40;Loyal (3-4 заказа)
9896;11415;10355,0;1;5940,0;42;New (1 заказ)
9897;11416;10988,0;1;5690,0;44;New (1 заказ)
9898;11417;4547,0;2;2318,0;40;Regular (2 заказа)
9899;11418;38772,0;5;19333,0;48;VIP (5+ заказов)
9900;11419;26161,0;4;13147,0;48;Loyal (3-4 заказа)
9901;11420;48257,0;6;27265,0;42;VIP (5+ заказов)
9902;11421;16186,0;2;8381,0;40;Regular (2 заказа)
9903;11422;6473,0;1;3575,0;42;New (1 заказ)
9904;11423;27359,0;3;12737,0;44;Loyal (3-4 заказа)
9905;11424;28715,0;3;13725,0;42;Loyal (3-4 заказа)
9906;11425;31009,0;4;15074,0;40;Loyal (3-4 заказа)
9907;11426;48295,0;6;23176,0;42;VIP (5+ заказов)
9908;11427;37427,0;3;16619,0;40;Loyal (3-4 заказа)
9909;11428;1530,0;1;723,0;40;New (1 заказ)
9910;11429;13356,0;2;6724,0;48;Regular (2 заказа)
9911;11430;4181,0;1;2336,0;54;New (1 заказ)
9912;11431;43923,0;5;21592,0;42;VIP (5+ заказов)
9913;11432;27528,0;3;15219,0;44;Loyal (3-4 заказа)
9914;11433;13191,0;3;6560,0;40;Loyal (3-4 заказа)
9915;11434;10999,0;2;4871,0;42;Regular (2 заказа)
9916;11435;32875,0;3;16663,0;40;Loyal (3-4 заказа)
9917;11436;25449,0;2;11019,0;44;Regular (2 заказа)
9918;11437;14520,0;2;7234,0;50;Regular (2 заказа)
9919;11438;49709,0;4;26167,0;44;Loyal (3-4 заказа)
9920;11439;6325,0;1;2693,0;48;New (1 заказ)
9921;11442;15424,0;3;8874,0;44;Loyal (3-4 заказа)
9922;11443;3676,0;1;1772,0;40;New (1 заказ)
9923;11444;10414,0;1;6236,0;40;New (1 заказ)
9924;11445;11356,0;1;5059,0;42;New (1 заказ)
9925;11446;7286,0;1;3796,0;44;New (1 заказ)
9926;11447;13264,0;2;7268,0;44;Regular (2 заказа)
9927;11449;21395,0;2;8761,0;50;Regular (2 заказа)
9928;11450;2102,0;1;1106,0;46;New (1 заказ)
9929;11451;12657,0;3;6801,0;40;Loyal (3-4 заказа)
9930;11452;15909,0;3;8640,0;40;Loyal (3-4 заказа)
9931;11453;12397,0;3;5169,0;44;Loyal (3-4 заказа)
9932;11454;1461,0;1;753,0;40;New (1 заказ)
9933;11455;36092,0;3;18198,0;40;Loyal (3-4 заказа)
9934;11457;27205,0;4;11707,0;40;Loyal (3-4 заказа)
9935;11458;9041,0;1;4391,0;54;New (1 заказ)
9936;11459;36949,0;4;18069,0;40;Loyal (3-4 заказа)
9937;11460;34450,0;3;18765,0;40;Loyal (3-4 заказа)
9938;11461;1862,0;1;1018,0;46;New (1 заказ)
9939;11463;9280,0;1;4943,0;48;New (1 заказ)
9940;11464;15737,0;2;8338,0;40;Regular (2 заказа)
9941;11465;6473,0;1;3582,0;46;New (1 заказ)
9942;11467;1977,0;1;1005,0;42;New (1 заказ)
9943;11468;14035,0;2;7821,0;40;Regular (2 заказа)
9944;11470;35375,0;4;16982,0;46;Loyal (3-4 заказа)
9945;11471;26598,0;2;13094,0;44;Regular (2 заказа)
9946;11472;3875,0;1;2289,0;52;New (1 заказ)
9947;11473;24206,0;2;11029,0;40;Regular (2 заказа)
9948;11474;17422,0;2;8190,0;48;Regular (2 заказа)
9949;11475;57942,0;6;30349,0;40;VIP (5+ заказов)
9950;11476;13701,0;1;7214,0;46;New (1 заказ)
9951;11478;19740,0;2;9160,0;40;Regular (2 заказа)
9952;11480;10573,0;1;4714,0;48;New (1 заказ)
9953;11481;18051,0;2;7875,0;44;Regular (2 заказа)
9954;11482;6275,0;1;3695,0;50;New (1 заказ)
9955;11483;26445,0;3;14303,0;46;Loyal (3-4 заказа)
9956;11484;16145,0;4;7921,0;46;Loyal (3-4 заказа)
9957;11486;27116,0;4;12559,0;40;Loyal (3-4 заказа)
9958;11487;23202,0;4;12190,0;42;Loyal (3-4 заказа)
9959;11488;15074,0;3;7494,0;46;Loyal (3-4 заказа)
9960;11489;26582,0;3;12613,0;40;Loyal (3-4 заказа)
9961;11490;13862,0;3;7177,0;40;Loyal (3-4 заказа)
9962;11491;49482,0;5;25689,0;40;VIP (5+ заказов)
9963;11492;12887,0;2;5843,0;48;Regular (2 заказа)
9964;11493;4244,0;1;1986,0;42;New (1 заказ)
9965;11494;15233,0;2;7764,0;52;Regular (2 заказа)
9966;11495;13875,0;3;6259,0;44;Loyal (3-4 заказа)
9967;11496;17059,0;2;9493,0;40;Regular (2 заказа)
9968;11497;21059,0;2;10240,0;42;Regular (2 заказа)
9969;11498;27494,0;2;13480,0;40;Regular (2 заказа)
9970;11499;2742,0;2;1484,0;40;Regular (2 заказа)
9971;11500;3171,0;1;1664,0;50;New (1 заказ)
9972;11501;6549,0;1;3495,0;42;New (1 заказ)
9973;11502;3823,0;1;1914,0;44;New (1 заказ)
9974;11504;17661,0;2;9283,0;40;Regular (2 заказа)
9975;11505;14840,0;3;8349,0;46;Loyal (3-4 заказа)
9976;11506;10762,0;1;4852,0;40;New (1 заказ)
9977;11507;34598,0;3;16494,0;42;Loyal (3-4 заказа)
9978;11508;2743,0;2;1374,0;48;Regular (2 заказа)
9979;11511;14139,0;1;7476,0;42;New (1 заказ)
9980;11512;19327,0;2;8745,0;44;Regular (2 заказа)
9981;11513;22205,0;2;10920,0;46;Regular (2 заказа)
9982;11515;9773,0;2;4607,0;40;Regular (2 заказа)
9983;11516;15541,0;3;7836,0;44;Loyal (3-4 заказа)
9984;11517;4520,0;1;2660,0;48;New (1 заказ)
9985;11518;11678,0;2;6291,0;44;Regular (2 заказа)
9986;11519;13688,0;1;8181,0;46;New (1 заказ)
9987;11520;30654,0;3;15435,0;48;Loyal (3-4 заказа)
9988;11521;8694,0;1;4753,0;50;New (1 заказ)
9989;11522;21092,0;3;11226,0;40;Loyal (3-4 заказа)
9990;11523;24220,0;2;13438,0;40;Regular (2 заказа)
9991;11524;8919,0;2;4563,0;42;Regular (2 заказа)
9992;11525;14880,0;3;7627,0;42;Loyal (3-4 заказа)
9993;11526;20474,0;4;11306,0;40;Loyal (3-4 заказа)
9994;11529;28883,0;3;15034,0;44;Loyal (3-4 заказа)
9995;11530;20246,0;3;10680,0;40;Loyal (3-4 заказа)
9996;11531;12269,0;2;5544,0;46;Regular (2 заказа)
9997;11534;17921,0;3;8852,0;44;Loyal (3-4 заказа)
9998;11535;22494,0;3;11134,0;48;Loyal (3-4 заказа)
9999;11536;4448,0;1;2128,0;48;New (1 заказ)
10000;11537;44853,0;5;22185,0;46;VIP (5+ заказов)
10001;11538;16531,0;2;8059,0;46;Regular (2 заказа)
10002;11539;20332,0;2;9943,0;40;Regular (2 заказа)
10003;11540;16288,0;3;8006,0;46;Loyal (3-4 заказа)
10004;11541;23446,0;3;11643,0;42;Loyal (3-4 заказа)
10005;11542;4339,0;1;1796,0;56;New (1 заказ)
10006;11544;5907,0;1;2526,0;42;New (1 заказ)
10007;11545;30079,0;3;14627,0;40;Loyal (3-4 заказа)
10008;11546;7588,0;1;3424,0;42;New (1 заказ)
10009;11547;13265,0;1;7210,0;48;New (1 заказ)
10010;11548;8230,0;3;4570,0;40;Loyal (3-4 заказа)
10011;11549;28502,0;3;14805,0;44;Loyal (3-4 заказа)
10012;11551;14528,0;2;7606,0;54;Regular (2 заказа)
10013;11552;17041,0;2;8710,0;42;Regular (2 заказа)
10014;11553;2384,0;1;1238,0;40;New (1 заказ)
10015;11554;12034,0;2;5437,0;46;Regular (2 заказа)
10016;11555;20468,0;3;10077,0;40;Loyal (3-4 заказа)
10017;11556;12709,0;1;6610,0;50;New (1 заказ)
10018;11557;13795,0;2;6541,0;42;Regular (2 заказа)
10019;11558;21686,0;2;10548,0;44;Regular (2 заказа)
10020;11559;6334,0;1;2763,0;42;New (1 заказ)
10021;11560;21034,0;2;9045,0;42;Regular (2 заказа)
10022;11561;39094,0;4;20146,0;40;Loyal (3-4 заказа)
10023;11562;9375,0;2;4302,0;46;Regular (2 заказа)
10024;11563;10093,0;1;5367,0;52;New (1 заказ)
10025;11564;14102,0;2;7317,0;42;Regular (2 заказа)
10026;11565;14504,0;3;7386,0;40;Loyal (3-4 заказа)
10027;11566;3389,0;1;1763,0;50;New (1 заказ)
10028;11568;12590,0;2;6148,0;48;Regular (2 заказа)
10029;11569;3835,0;1;2124,0;42;New (1 заказ)
10030;11570;28821,0;3;14525,0;42;Loyal (3-4 заказа)
10031;11571;10815,0;2;5350,0;46;Regular (2 заказа)
10032;11572;38441,0;4;19483,0;42;Loyal (3-4 заказа)
10033;11573;26080,0;2;13613,0;44;Regular (2 заказа)
10034;11574;12777,0;2;7156,0;48;Regular (2 заказа)
10035;11576;14798,0;1;7004,0;46;New (1 заказ)
10036;11577;763,0;1;384,0;40;New (1 заказ)
10037;11578;19550,0;2;8938,0;42;Regular (2 заказа)
10038;11579;19138,0;2;10796,0;46;Regular (2 заказа)
10039;11580;9589,0;3;5284,0;42;Loyal (3-4 заказа)
10040;11581;1129,0;1;674,0;46;New (1 заказ)
10041;11582;24682,0;3;11902,0;46;Loyal (3-4 заказа)
10042;11583;26377,0;3;12052,0;40;Loyal (3-4 заказа)
10043;11584;15470,0;2;6746,0;42;Regular (2 заказа)
10044;11585;11438,0;1;6073,0;50;New (1 заказ)
10045;11586;13177,0;4;5943,0;40;Loyal (3-4 заказа)
10046;11587;12353,0;1;5178,0;44;New (1 заказ)
10047;11588;25137,0;3;12511,0;46;Loyal (3-4 заказа)
10048;11589;14326,0;1;6057,0;40;New (1 заказ)
10049;11590;2698,0;2;1274,0;48;Regular (2 заказа)
10050;11591;6192,0;1;2725,0;50;New (1 заказ)
10051;11592;42482,0;4;23687,0;42;Loyal (3-4 заказа)
10052;11593;9312,0;1;4356,0;50;New (1 заказ)
10053;11594;13312,0;1;7157,0;42;New (1 заказ)
10054;11595;7228,0;1;3980,0;48;New (1 заказ)
10055;11596;49988,0;5;22834,0;48;VIP (5+ заказов)
10056;11597;26725,0;2;14718,0;44;Regular (2 заказа)
10057;11598;10852,0;2;5074,0;44;Regular (2 заказа)
10058;11599;6833,0;1;3122,0;48;New (1 заказ)
10059;11600;24840,0;3;11281,0;40;Loyal (3-4 заказа)
10060;11601;7788,0;1;3274,0;54;New (1 заказ)
10061;11602;14007,0;1;6846,0;48;New (1 заказ)
10062;11603;21975,0;2;10283,0;44;Regular (2 заказа)
10063;11604;16163,0;2;7799,0;44;Regular (2 заказа)
10064;11605;11921,0;3;6469,0;42;Loyal (3-4 заказа)
10065;11606;22008,0;4;11235,0;50;Loyal (3-4 заказа)
10066;11607;35052,0;5;15898,0;40;VIP (5+ заказов)
10067;11608;10609,0;2;5061,0;46;Regular (2 заказа)
10068;11609;15994,0;3;8032,0;42;Loyal (3-4 заказа)
10069;11610;13422,0;2;6755,0;46;Regular (2 заказа)
10070;11611;17939,0;3;9023,0;52;Loyal (3-4 заказа)
10071;11612;6111,0;1;2729,0;52;New (1 заказ)
10072;11613;11821,0;1;5186,0;40;New (1 заказ)
10073;11614;10839,0;1;6248,0;52;New (1 заказ)
10074;11616;40877,0;4;22489,0;44;Loyal (3-4 заказа)
10075;11617;18412,0;2;8391,0;46;Regular (2 заказа)
10076;11618;27414,0;5;14116,0;40;VIP (5+ заказов)
10077;11619;13997,0;1;7448,0;48;New (1 заказ)
10078;11621;3829,0;1;2210,0;40;New (1 заказ)
10079;11622;1501,0;1;766,0;48;New (1 заказ)
10080;11623;728,0;1;319,0;40;New (1 заказ)
10081;11624;7408,0;2;4215,0;40;Regular (2 заказа)
10082;11625;21754,0;4;11264,0;40;Loyal (3-4 заказа)
10083;11626;22493,0;3;10822,0;40;Loyal (3-4 заказа)
10084;11627;22411,0;3;11555,0;44;Loyal (3-4 заказа)
10085;11628;17688,0;2;9012,0;42;Regular (2 заказа)
10086;11629;21822,0;2;11940,0;42;Regular (2 заказа)
10087;11630;2520,0;1;1313,0;44;New (1 заказ)
10088;11631;19428,0;3;9212,0;44;Loyal (3-4 заказа)
10089;11632;1197,0;1;612,0;40;New (1 заказ)
10090;11633;45174,0;7;20639,0;48;VIP (5+ заказов)
10091;11634;10104,0;2;5255,0;44;Regular (2 заказа)
10092;11635;29519,0;3;15640,0;40;Loyal (3-4 заказа)
10093;11637;23838,0;3;12161,0;46;Loyal (3-4 заказа)
10094;11638;35000,0;4;19144,0;44;Loyal (3-4 заказа)
10095;11640;28432,0;3;14041,0;44;Loyal (3-4 заказа)
10096;11641;1827,0;1;885,0;50;New (1 заказ)
10097;11642;11605,0;1;6337,0;50;New (1 заказ)
10098;11643;32497,0;5;15154,0;50;VIP (5+ заказов)
10099;11644;12135,0;1;6259,0;40;New (1 заказ)
10100;11646;15704,0;2;7521,0;44;Regular (2 заказа)
10101;11648;30690,0;4;14745,0;50;Loyal (3-4 заказа)
10102;11649;17228,0;3;8946,0;42;Loyal (3-4 заказа)
10103;11650;32197,0;4;18015,0;48;Loyal (3-4 заказа)
10104;11651;9885,0;1;4156,0;50;New (1 заказ)
10105;11652;15202,0;3;6983,0;42;Loyal (3-4 заказа)
10106;11654;51565,0;5;23702,0;46;VIP (5+ заказов)
10107;11655;18017,0;2;9695,0;40;Regular (2 заказа)
10108;11656;41964,0;4;22909,0;40;Loyal (3-4 заказа)
10109;11658;11527,0;2;6164,0;46;Regular (2 заказа)
10110;11659;10746,0;1;4811,0;44;New (1 заказ)
10111;11660;26528,0;4;13209,0;44;Loyal (3-4 заказа)
10112;11662;8285,0;1;4695,0;50;New (1 заказ)
10113;11663;1305,0;1;582,0;48;New (1 заказ)
10114;11664;21801,0;3;10829,0;40;Loyal (3-4 заказа)
10115;11665;7379,0;1;4365,0;44;New (1 заказ)
10116;11666;8868,0;1;4061,0;48;New (1 заказ)
10117;11667;17282,0;3;7854,0;50;Loyal (3-4 заказа)
10118;11668;17854,0;2;8957,0;44;Regular (2 заказа)
10119;11669;20372,0;3;8774,0;44;Loyal (3-4 заказа)
10120;11671;23249,0;2;12544,0;48;Regular (2 заказа)
10121;11672;45545,0;4;22288,0;42;Loyal (3-4 заказа)
10122;11673;15750,0;2;8179,0;44;Regular (2 заказа)
10123;11674;11864,0;2;6455,0;46;Regular (2 заказа)
10124;11675;40014,0;5;19573,0;50;VIP (5+ заказов)
10125;11676;33165,0;3;15392,0;40;Loyal (3-4 заказа)
10126;11678;21008,0;2;11248,0;42;Regular (2 заказа)
10127;11679;10893,0;3;5588,0;44;Loyal (3-4 заказа)
10128;11680;7565,0;2;3075,0;44;Regular (2 заказа)
10129;11681;3609,0;1;1633,0;42;New (1 заказ)
10130;11682;45052,0;4;23674,0;40;Loyal (3-4 заказа)
10131;11683;981,0;1;545,0;50;New (1 заказ)
10132;11684;15936,0;2;7774,0;50;Regular (2 заказа)
10133;11685;18541,0;3;9207,0;44;Loyal (3-4 заказа)
10134;11686;18089,0;2;8658,0;40;Regular (2 заказа)
10135;11688;8924,0;2;4222,0;50;Regular (2 заказа)
10136;11690;10839,0;1;6248,0;52;New (1 заказ)
10137;11691;14303,0;2;7515,0;42;Regular (2 заказа)
10138;11692;7066,0;1;2906,0;46;New (1 заказ)
10139;11693;12013,0;1;6134,0;50;New (1 заказ)
10140;11694;46325,0;4;25413,0;42;Loyal (3-4 заказа)
10141;11696;12704,0;2;6487,0;42;Regular (2 заказа)
10142;11697;14007,0;2;8042,0;42;Regular (2 заказа)
10143;11698;3253,0;1;1616,0;46;New (1 заказ)
10144;11699;8364,0;1;4985,0;46;New (1 заказ)
10145;11700;26786,0;2;11957,0;42;Regular (2 заказа)
10146;11701;6698,0;1;3781,0;48;New (1 заказ)
10147;11702;3405,0;2;1579,0;40;Regular (2 заказа)
10148;11703;39752,0;4;19708,0;40;Loyal (3-4 заказа)
10149;11704;24532,0;4;13046,0;40;Loyal (3-4 заказа)
10150;11705;5535,0;2;3059,0;40;Regular (2 заказа)
10151;11706;18687,0;2;7614,0;42;Regular (2 заказа)
10152;11707;17330,0;2;9167,0;40;Regular (2 заказа)
10153;11708;12806,0;1;5132,0;40;New (1 заказ)
10154;11709;14175,0;1;7511,0;46;New (1 заказ)
10155;11710;14050,0;2;7510,0;46;Regular (2 заказа)
10156;11711;29803,0;3;14147,0;46;Loyal (3-4 заказа)
10157;11713;17822,0;2;8438,0;54;Regular (2 заказа)
10158;11714;26918,0;4;12770,0;42;Loyal (3-4 заказа)
10159;11715;19821,0;2;9535,0;44;Regular (2 заказа)
10160;11716;10171,0;1;4990,0;42;New (1 заказ)
10161;11717;13497,0;2;6797,0;44;Regular (2 заказа)
10162;11718;22516,0;3;10769,0;40;Loyal (3-4 заказа)
10163;11719;12207,0;3;5696,0;48;Loyal (3-4 заказа)
10164;11720;8426,0;1;3822,0;50;New (1 заказ)
